;GO:0045727;GO:1904058;GO:0032570;GO:0061737;GO:0071380;GO:0003376;GO:0045766;GO:0060326;GO:0000187;GO:0051482;GO:0032760;GO:0071258;GO:0019722;GO:0010575;GO:0007263;GO:0007186;GO:0090026;GO:1904300;GO:0090023;GO:1904306;GO:0043312;GO:0045410;GO:0007188;GO:0007189;GO:1904303;GO:0006898;GO:0043315;GO:0007218;GO:0007219;GO:0048015;GO:0032959;GO:0071320;GO:0010863;GO:0031663;GO:0035589;GO:0007193;GO:1903141;GO:0045907;GO:0008284;GO:1904317;GO:0048661;GO:0030449;GO:0046085;GO:0071398;GO:0019221;GO:0009609;GO:0010759;GO:0097746;GO:0071799;GO:0060333;GO:1903238;GO:1904646;GO:0007166;GO:0007200;GO:0061903;GO:0002430;GO:0006873;GO:0060732;GO:1902943;GO:0007204;GO:0006357;GO:0007567;GO:0001774;GO:0030238;GO:0097755;GO:0070374;GO:0032496;GO:0050900;GO:0070257;GO:0071548;GO:0032930
GO:0071799;0.0;0.0;0.33550924974192214;0.01468324974140624;0.683847890374163;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.33202122880245893;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.39163442808277504;0.0;0.0;0.01468324974140624;0.5939181738069778;0.01468324974140624;0.11807622278079505;0.0;0.0;1.0;0.01468324974140624;0.0;0.33202122880245893;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.3235824470365034;0.01468324974140624;0.0;0.33550924974192214;0.0
GO:0060333;0.047799631016701725;0.042064647228987374;0.0;0.12659489728285286;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.12659489728285286;0.042064647228987374;0.0;0.047799631016701725;0.12659489728285286;0.2052608479739753;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.2052608479739753;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.338483172736548;0.0;0.047799631016701725;0.036692364793703955;0.01468324974140624;1.0;0.047799631016701725;0.01468324974140624;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.2052608479739753;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.0;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725
GO:1903238;0.12755981097713553;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.036692364793703955;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.5069811531378834;0.19673256925640645;0.5069811531378834;0.11511873865597294;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.28985679281760435;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.2515269417723919;0.0;0.0;0.047799631016701725;0.0;0.5069811531378834;0.036692364793703955;0.0;0.047799631016701725;1.0;0.0;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.28985679281760435;0.036692364793703955;0.12755981097713553;0.19673256925640645;0.036692364793703955;0.047799631016701725;0.0;0.0;0.0;0.036692364793703955;0.12755981097713553;0.0;0.0;0.19673256925640645;0.0;0.12755981097713553
GO:1904646;0.0;0.0;0.29398683082268945;0.01468324974140624;0.33202122880245893;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.1912422969752877;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.3884790078726692;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.3884790078726692;0.0;0.0;0.01468324974140624;0.3195445505781995;0.01468324974140624;0.11807622278079505;0.0;0.0;0.33202122880245893;0.01468324974140624;0.0;1.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.0;0.26593385309172635;0.01468324974140624;0.0;0.29398683082268945;0.0
GO:0007166;0.047799631016701725;0.042064647228987374;0.0;0.12659489728285286;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.12659489728285286;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.12659489728285286;0.12659489728285286;0.042064647228987374;0.0;0.047799631016701725;0.12659489728285286;0.2052608479739753;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.2052608479739753;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.0;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.2052608479739753;0.047799631016701725;0.01468324974140624;1.0;0.12659489728285286;0.047799631016701725;0.2052608479739753;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.0;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725
GO:0007200;0.047799631016701725;0.042064647228987374;0.0;0.26648227313493894;0.01468324974140624;0.26648227313493894;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.036692364793703955;0.042064647228987374;0.01468324974140624;0.12659489728285286;0.042064647228987374;0.12659489728285286;0.26648227313493894;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.047799631016701725;0.26648227313493894;0.26648227313493894;0.042064647228987374;0.0;0.047799631016701725;0.26648227313493894;0.12659489728285286;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.12659489728285286;0.26648227313493894;0.26648227313493894;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.01468324974140624;0.047799631016701725;0.042064647228987374;0.01468324974140624;0.01468324974140624;0.12659489728285286;0.0;0.047799631016701725;0.036692364793703955;0.01468324974140624;0.12659489728285286;0.047799631016701725;0.01468324974140624;0.12659489728285286;1.0;0.047799631016701725;0.12659489728285286;0.036692364793703955;0.047799631016701725;0.042064647228987374;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.0;0.036692364793703955;0.047799631016701725;0.0;0.01468324974140624;0.042064647228987374;0.0;0.047799631016701725
GO:0061903;0.23160877878580344;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.3488368104637225;0.036692364793703955;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.0;0.23160877878580344;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.25833176065663566;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.10648035217448149;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.036692364793703955;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;1.0;0.11511873865597294;0.036692364793703955;0.28270809275848624;0.23753055021918945;0.036692364793703955;0.14212163039839543;0.0;0.0;0.0;0.036692364793703955;0.2924564268136258;0.0;0.0;0.11511873865597294;0.0;0.17811780918080672
GO:0002430;0.11511873865597294;0.11511873865597294;0.0;0.12659489728285286;0.01468324974140624;0.12659489728285286;0.11511873865597294;0.01468324974140624;0.21066859409381297;0.036692364793703955;0.11511873865597294;0.01468324974140624;0.12659489728285286;0.11511873865597294;0.12659489728285286;0.12659489728285286;0.28985679281760435;0.11511873865597294;0.28985679281760435;0.11511873865597294;0.20709043845653538;0.11511873865597294;0.12659489728285286;0.12659489728285286;0.11511873865597294;0.0;0.3226259128089404;0.12659489728285286;0.2052608479739753;0.12659489728285286;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.2052608479739753;0.2052608479739753;0.12659489728285286;0.047799631016701725;0.11511873865597294;0.11511873865597294;0.01468324974140624;0.11511873865597294;0.29114835073653533;0.01468324974140624;0.01468324974140624;0.2052608479739753;0.0;0.28985679281760435;0.036692364793703955;0.01468324974140624;0.2052608479739753;0.28985679281760435;0.01468324974140624;0.2052608479739753;0.12659489728285286;0.11511873865597294;1.0;0.036692364793703955;0.11511873865597294;0.11511873865597294;0.036692364793703955;0.047799631016701725;0.0;0.20709043845653538;0.0;0.036692364793703955;0.21066859409381297;0.0;0.20709043845653538;0.11511873865597294;0.0;0.11511873865597294
GO:0006873;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.34470371912405307;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;1.0;0.036692364793703955;0.036692364793703955;0.34470371912405307;0.036692364793703955;0.0;0.01468324974140624;0.0;0.16702085169111647;0.036692364793703955;0.0;0.01468324974140624;0.16702085169111647;0.0;0.036692364793703955
GO:0060732;0.23160877878580344;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.28270809275848624;0.036692364793703955;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.0;0.23160877878580344;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.10648035217448149;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.036692364793703955;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.28270809275848624;0.11511873865597294;0.036692364793703955;1.0;0.11511873865597294;0.036692364793703955;0.14212163039839543;0.0;0.0;0.0;0.036692364793703955;0.28270809275848624;0.0;0.0;0.11511873865597294;0.0;0.17811780918080672
GO:1902943;0.11511873865597294;0.11511873865597294;0.0;0.042064647228987374;0.0;0.042064647228987374;0.11511873865597294;0.0;0.23753055021918945;0.036692364793703955;0.11511873865597294;0.0;0.042064647228987374;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.19673256925640645;0.3033452914461477;0.19673256925640645;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.0;0.3033452914461477;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.23753055021918945;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.19673256925640645;0.036692364793703955;0.0;0.042064647228987374;0.19673256925640645;0.0;0.042064647228987374;0.042064647228987374;0.23753055021918945;0.11511873865597294;0.036692364793703955;0.11511873865597294;1.0;0.036692364793703955;0.042064647228987374;0.0;0.0;0.0;0.036692364793703955;0.11511873865597294;0.0;0.0;0.3033452914461477;0.0;0.11511873865597294
GO:0007204;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.4270147659500895;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.01468324974140624;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.01468324974140624;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.34470371912405307;0.036692364793703955;0.036692364793703955;1.0;0.036692364793703955;0.0;0.01468324974140624;0.0;0.16702085169111647;0.036692364793703955;0.0;0.01468324974140624;0.16702085169111647;0.0;0.036692364793703955
GO:0006357;0.14806647662370065;0.042064647228987374;0.0;0.047799631016701725;0.0;0.047799631016701725;0.042064647228987374;0.0;0.10900961301269105;0.036692364793703955;0.042064647228987374;0.0;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.14613499162995364;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.0;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.042064647228987374;0.047799631016701725;0.0;0.047799631016701725;0.1356691921375081;0.0;0.0;0.047799631016701725;0.0;0.047799631016701725;0.036692364793703955;0.0;0.047799631016701725;0.047799631016701725;0.0;0.047799631016701725;0.047799631016701725;0.14212163039839543;0.047799631016701725;0.036692364793703955;0.14212163039839543;0.042064647228987374;0.036692364793703955;1.0;0.0;0.0;0.0;0.036692364793703955;0.10900961301269105;0.0;0.0;0.042064647228987374;0.0;0.10577604256148812
GO:0007567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2612752758275315;0.0;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.2611260707055071;0.1642658631441654;0.0;0.0;0.0;0.0;0.0;0.0
GO:0001774;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.35241340190297943;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.0;0.0
GO:0030238;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2611260707055071;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0097755;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.49828803942410677;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.0;0.0;0.036692364793703955;0.0;0.036692364793703955;0.49828803942410677;0.0;0.036692364793703955;0.036692364793703955;0.0;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.036692364793703955;0.16702085169111647;0.036692364793703955;0.1642658631441654;0.0;0.0;1.0;0.036692364793703955;0.0;0.0;0.16702085169111647;0.0;0.036692364793703955
GO:0070374;0.25118815347651524;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.35725817352143013;0.036692364793703955;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.21066859409381297;0.11511873865597294;0.21066859409381297;0.11511873865597294;0.0;0.24457446477495315;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.21066859409381297;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.1890450431733396;0.0;0.0;0.047799631016701725;0.0;0.21066859409381297;0.036692364793703955;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.2924564268136258;0.21066859409381297;0.036692364793703955;0.28270809275848624;0.11511873865597294;0.036692364793703955;0.10900961301269105;0.0;0.0;0.0;0.036692364793703955;1.0;0.0;0.0;0.11511873865597294;0.0;0.17811780918080672
GO:0032496;0.0;0.0;0.3235824470365034;0.0;0.3235824470365034;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3235824470365034;0.0;0.0;0.0;0.3235824470365034;0.0;0.307600388966433;0.0;0.0;0.3235824470365034;0.0;0.0;0.26593385309172635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3235824470365034;0.0
GO:0050900;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.30391006423958095;0.0;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.0;0.20709043845653538;0.0;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.0;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.0;0.0;0.01468324974140624;0.01468324974140624;0.0;0.01468324974140624;0.01468324974140624;0.01468324974140624;0.0;0.20709043845653538;0.01468324974140624;0.0;0.0;0.01468324974140624;0.0;0.0;0.20709043845653538;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
GO:0070257;0.11511873865597294;0.24944431948534626;0.0;0.042064647228987374;0.0;0.042064647228987374;0.24944431948534626;0.0;0.11511873865597294;0.16702085169111647;0.24944431948534626;0.0;0.042064647228987374;0.24944431948534626;0.042064647228987374;0.042064647228987374;0.19673256925640645;0.3033452914461477;0.19673256925640645;0.24944431948534626;0.0;0.24944431948534626;0.042064647228987374;0.042064647228987374;0.24944431948534626;0.0;0.3897819566140353;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.0;0.0;0.036692364793703955;0.042064647228987374;0.042064647228987374;0.042064647228987374;0.18922943134840794;0.24944431948534626;0.11511873865597294;0.0;0.11511873865597294;0.042064647228987374;0.0;0.0;0.042064647228987374;0.0;0.19673256925640645;0.16702085169111647;0.0;0.042064647228987374;0.19673256925640645;0.0;0.042064647228987374;0.042064647228987374;0.11511873865597294;0.11511873865597294;0.16702085169111647;0.11511873865597294;0.3033452914461477;0.16702085169111647;0.042064647228987374;0.0;0.0;0.0;0.16702085169111647;0.11511873865597294;0.0;0.0;1.0;0.0;0.11511873865597294
GO:0071548;0.0;0.0;0.46886389029656955;0.0;0.46886389029656955;0.0;0.0;0.0;0.0;0.0;0.0;0.11807622278079505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3256627918320604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3265069239385585;0.0;0.0;0.0;0.3235824470365034;0.0;0.11807622278079505;0.0;0.0;0.33550924974192214;0.0;0.0;0.29398683082268945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3235824470365034;0.0;0.0;1.0;0.0
GO:0032930;0.17811780918080672;0.11511873865597294;0.0;0.047799631016701725;0.0;0.047799631016701725;0.11511873865597294;0.0;0.17811780918080672;0.036692364793703955;0.11511873865597294;0.0;0.047799631016701725;0.11511873865597294;0.047799631016701725;0.047799631016701725;0.12755981097713553;0.11511873865597294;0.12755981097713553;0.11511873865597294;0.0;0.17811780918080672;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.0;0.12755981097713553;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.0;0.0;0.036692364793703955;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.047799631016701725;0.11511873865597294;0.12755981097713553;0.0;0.12755981097713553;0.09795404577404272;0.0;0.0;0.047799631016701725;0.0;0.12755981097713553;0.036692364793703955;0.0;0.047799631016701725;0.12755981097713553;0.0;0.047799631016701725;0.047799631016701725;0.17811780918080672;0.11511873865597294;0.036692364793703955;0.17811780918080672;0.11511873865597294;0.036692364793703955;0.10577604256148812;0.0;0.0;0.0;0.036692364793703955;0.17811780918080672;0.0;0.0;0.11511873865597294;0.0;1.0
