;GO:0090336;GO:0046697;GO:0090050;GO:0045766;GO:0097089;GO:0000187;GO:0050796;GO:0045893;GO:0071498;GO:0031915;GO:0032729;GO:0051926;GO:0010656;GO:0019886;GO:0070206;GO:0033138;GO:1902042;GO:0016239;GO:0043518;GO:0042307;GO:0007264;GO:0034220;GO:1902166;GO:0051260;GO:0042264;GO:0008631;GO:0046466;GO:0008630;GO:0042542;GO:0006699;GO:0001561;GO:1903779;GO:0045657;GO:0001676;GO:0048016;GO:1990776;GO:0071243;GO:0030890;GO:0016242;GO:0031622;GO:0016125;GO:0071407;GO:0010025;GO:0045429;GO:0008285;GO:0043123;GO:0045786;GO:0046598;GO:0022900;GO:1902219;GO:0090271;GO:0006788;GO:0043524;GO:0048661;GO:0002455;GO:0034605;GO:0048146;GO:0019221;GO:0051384;GO:0071276;GO:2000377;GO:0071318;GO:0050731;GO:0050852;GO:0008210;GO:0090200;GO:0042167;GO:0035094;GO:0033629;GO:0071260;GO:0002503;GO:0097755;GO:0016064;GO:0001934;GO:0002506;GO:0097756;GO:0050900;GO:0032496;GO:0002906;GO:0030199;GO:0009750;GO:0034395;GO:0042572;GO:0051291;GO:0042574;GO:0038195;GO:0043388;GO:0043542;GO:0006886;GO:0042730;GO:0051290;GO:0043305;GO:0006879;GO:0002830;GO:0050873;GO:0043392;GO:0006635;GO:0043030;GO:0097202;GO:0043154;GO:0060291;GO:0051209;GO:0051968;GO:0071456;GO:2001243;GO:0032764;GO:0010575;GO:0007186;GO:0031394;GO:0032088;GO:0031670;GO:0090023;GO:0043312;GO:0043433;GO:0042102;GO:1904706;GO:0009404;GO:0046427;GO:0071284;GO:0002686;GO:0045581;GO:0045582;GO:0001516;GO:0002606;GO:0032355;GO:0006809;GO:0030336;GO:0044539;GO:0033280;GO:0042759;GO:1904036;GO:0045907;GO:0045742;GO:1903589;GO:0045986;GO:0045987;GO:0060907;GO:0071471;GO:0001961;GO:0097267;GO:0097421;GO:0034644;GO:0070542;GO:0070301;GO:0032227;GO:0035336;GO:2001268;GO:0071636;GO:0072719;GO:0060333;GO:0043619;GO:0035691;GO:0090362;GO:0051085;GO:0042760;GO:0002792;GO:0061304;GO:0019371;GO:0006625;GO:0019373;GO:0019372;GO:0014806;GO:0070374;GO:0043065;GO:2000343;GO:0034356;GO:0071346;GO:0045080
GO:0034644;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.11111111111111116;0.0714285714285714;0.10526315789473684;0.08333333333333337;0.18181818181818177;0.09523809523809523;0.05405405405405406;0.052631578947368474;0.0;0.0;0.08333333333333337;0.11111111111111116;0.09523809523809523;0.2666666666666667;0.0;0.0;0.0;0.0;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.07692307692307687;0.0;0.0;0.09090909090909094;0.3125;0.0;0.11764705882352944;0.09999999999999998;0.21052631578947367;0.0;0.09999999999999998;0.0;0.06451612903225812;0.08333333333333337;0.0;0.052631578947368474;0.1333333333333333;0.0;0.4666666666666667;0.10526315789473684;0.0;0.09999999999999998;0.0;0.10526315789473684;0.0;0.11764705882352944;0.09999999999999998;0.0;0.11111111111111116;0.11111111111111116;0.0;0.06451612903225812;0.11111111111111116;0.08695652173913049;0.11764705882352944;0.0;0.11111111111111116;0.0;0.0;0.09999999999999998;0.0;0.0714285714285714;0.0;0.125;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.03508771929824561;0.0;0.23809523809523814;0.0;0.0;0.0;0.125;0.0;0.0;0.18181818181818177;0.0;0.0625;0.0;0.0;0.0;0.1333333333333333;0.0;0.21052631578947367;0.0;0.0;0.0;0.04761904761904767;0.0;0.10526315789473684;0.06896551724137934;0.0;0.0;0.09090909090909094;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4117647058823529;0.0;0.06896551724137934;0.0;1.0;0.11764705882352944;0.1333333333333333;0.0;0.08695652173913049;0.0;0.0;0.19999999999999996;0.11111111111111116;0.11428571428571432;0.11111111111111116;0.0;0.125;0.05714285714285716;0.0;0.0;0.06896551724137934;0.05128205128205132;0.06896551724137934;0.07692307692307687;0.11111111111111116;0.0;0.0;0.0;0.036363636363636376;0.21052631578947367;0.0
GO:0070542;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.3846153846153846;0.2727272727272727;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.1428571428571429;0.0;0.0;0.41666666666666663;0.19999999999999996;0.0;0.1470588235294118;0.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.1333333333333333;0.0;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.5454545454545454;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.6;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.0;0.11764705882352944;1.0;0.16000000000000003;0.0;0.0;0.0;0.0;0.1875;0.0;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.2857142857142857;0.0
GO:0070301;0.0;0.0;0.0;0.0;0.05882352941176472;0.0;0.0;0.0;0.26086956521739135;0.0;0.0;0.0;0.0;0.0;0.0714285714285714;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.0;0.0;0.0714285714285714;0.052631578947368474;0.06896551724137934;0.05882352941176472;0.19999999999999996;0.5;0.04255319148936165;0.04166666666666663;0.0;0.0;0.05882352941176472;0.0714285714285714;0.13793103448275867;0.26086956521739135;0.0;0.0;0.0;0.0;0.24;0.0;0.0;0.0;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.05555555555555558;0.0;0.0;0.0625;0.24;0.0;0.07407407407407407;0.10344827586206895;0.2692307692307693;0.0;0.2272727272727273;0.0;0.04878048780487809;0.05882352941176472;0.0;0.04166666666666663;0.2272727272727273;0.0;0.1428571428571429;0.06896551724137934;0.0;0.06666666666666665;0.0;0.06896551724137934;0.0;0.07407407407407407;0.1428571428571429;0.0;0.0714285714285714;0.15384615384615385;0.0;0.04878048780487809;0.0714285714285714;0.06060606060606055;0.07407407407407407;0.0;0.0714285714285714;0.0;0.0;0.06666666666666665;0.0;0.052631578947368474;0.0;0.07692307692307687;0.0;0.04166666666666663;0.0;0.0;0.0;0.0;0.02985074626865669;0.0;0.2857142857142857;0.0;0.0;0.0;0.07692307692307687;0.0;0.0;0.19999999999999996;0.0;0.04761904761904767;0.0;0.0;0.0;0.07999999999999996;0.0;0.2692307692307693;0.0;0.0;0.0;0.038461538461538436;0.0;0.14814814814814814;0.05128205128205132;0.0;0.0;0.1333333333333333;0.045454545454545414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.05128205128205132;0.0;0.1333333333333333;0.16000000000000003;1.0;0.0;0.06060606060606055;0.0;0.0;0.41666666666666663;0.0714285714285714;0.13953488372093026;0.0714285714285714;0.0;0.07692307692307687;0.0444444444444444;0.0;0.0;0.05128205128205132;0.04081632653061229;0.05128205128205132;0.05555555555555558;0.0714285714285714;0.0;0.0;0.0;0.03076923076923077;0.2222222222222222;0.0
GO:0032227;0.17391304347826086;0.0;0.09090909090909094;0.125;0.0;0.09375;0.2142857142857143;0.09302325581395354;0.0;0.5;0.15000000000000002;0.19047619047619047;0.2857142857142857;0.0;0.0;0.09999999999999998;0.3448275862068966;0.14814814814814814;0.37037037037037035;0.07894736842105265;0.23529411764705888;0.0;0.24390243902439024;0.0;0.0;0.21052631578947367;0.0;0.16666666666666663;0.0;0.0;0.0;0.2222222222222222;0.11764705882352944;0.0;0.2222222222222222;0.0;0.0;0.11428571428571432;0.24;0.09375;0.0;0.0;0.0;0.11764705882352944;0.4;0.24;0.4;0.13043478260869568;0.0;0.2857142857142857;0.13636363636363635;0.0;0.26086956521739135;0.21052631578947367;0.0;0.0;0.21052631578947367;0.23529411764705888;0.0;0.0;0.25;0.0;0.09999999999999998;0.12903225806451613;0.07692307692307687;0.16216216216216217;0.0;0.0;0.3529411764705882;0.0;0.0;0.08333333333333337;0.0;0.10526315789473684;0.0;0.08333333333333337;0.0;0.0;0.19999999999999996;0.0;0.0;0.1333333333333333;0.06060606060606055;0.0;0.0;0.23529411764705888;0.10526315789473684;0.0;0.0;0.12121212121212122;0.0;0.10909090909090913;0.06666666666666665;0.13636363636363635;0.0;0.10526315789473684;0.0;0.23529411764705888;0.07407407407407407;0.125;0.38095238095238093;0.10909090909090913;0.4;0.0;0.3448275862068966;0.12903225806451613;0.15000000000000002;0.25;0.10256410256410253;0.1515151515151515;0.0;0.09523809523809523;0.0;0.15625;0.09756097560975607;0.3157894736842105;0.0;0.2222222222222222;0.0;0.23076923076923073;0.13636363636363635;0.08695652173913049;0.0;0.15000000000000002;0.0;0.06451612903225812;0.2727272727272727;0.0;0.0;0.0;0.2857142857142857;0.09677419354838712;0.24;0.11428571428571432;0.19047619047619047;0.13636363636363635;0.09090909090909094;0.0;0.24;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.1785714285714286;0.15000000000000002;0.0;0.2222222222222222;0.10810810810810811;0.2222222222222222;0.15000000000000002;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.19047619047619047;0.13636363636363635;0.0;0.0;0.09523809523809523
GO:0035336;0.0;0.0;0.0;0.0;0.2272727272727273;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.10526315789473684;0.1923076923076923;0.09999999999999998;0.2272727272727273;0.07999999999999996;0.0;0.1428571428571429;0.13888888888888884;0.0;0.0;0.2272727272727273;0.10526315789473684;0.0;0.11111111111111116;0.0;0.0;0.0;0.16666666666666663;0.09999999999999998;0.23529411764705888;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.26086956521739135;0.0;0.0;0.0;0.09999999999999998;0.0;0.11111111111111116;0.0;0.09090909090909094;0.0;0.046511627906976716;0.0;0.0625;0.2272727272727273;0.0;0.17142857142857137;0.0;0.0;0.09523809523809523;0.09999999999999998;0.0;0.0;0.0;0.09999999999999998;0.0;0.11111111111111116;0.0;0.0;0.10526315789473684;0.0;0.0;0.1724137931034483;0.10526315789473684;0.23809523809523814;0.11111111111111116;0.0;0.10526315789473684;0.0;0.0;0.09523809523809523;0.0;0.06896551724137934;0.0;0.11764705882352944;0.0;0.13888888888888884;0.0;0.05555555555555558;0.0;0.0;0.03448275862068961;0.0;0.07999999999999996;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.07999999999999996;0.0;0.06060606060606055;0.0;0.0;0.0;0.2857142857142857;0.0;0.09090909090909094;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.15625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.23076923076923073;0.0;0.08695652173913049;0.0;0.06060606060606055;0.0;1.0;0.0;0.0;0.08695652173913049;0.10526315789473684;0.052631578947368474;0.10526315789473684;0.0;0.11764705882352944;0.1515151515151515;0.0;0.0;0.23076923076923073;0.050000000000000044;0.23076923076923073;0.26086956521739135;0.0;0.0;0.0;0.0;0.16000000000000003;0.09090909090909094;0.0
GO:2001268;0.06557377049180324;0.0;0.04878048780487809;0.048387096774193505;0.0;0.18681318681318682;0.09090909090909094;0.11842105263157898;0.0;0.1071428571428571;0.051724137931034475;0.06779661016949157;0.2264150943396226;0.0;0.0;0.15492957746478875;0.4;0.09523809523809523;0.2295081967213115;0.03947368421052633;0.07272727272727275;0.0;0.32835820895522383;0.0;0.0;0.07017543859649122;0.0;0.06451612903225812;0.0;0.0;0.0;0.0714285714285714;0.05555555555555558;0.0;0.0714285714285714;0.0;0.0;0.0547945205479452;0.1694915254237288;0.05797101449275366;0.0;0.0;0.0;0.10144927536231885;0.1132075471698113;0.1311475409836066;0.1132075471698113;0.049180327868852514;0.0;0.360655737704918;0.050000000000000044;0.0;0.21818181818181814;0.07017543859649122;0.0;0.0;0.07017543859649122;0.07272727272727275;0.0;0.0;0.11538461538461542;0.0;0.15492957746478875;0.07352941176470584;0.03125;0.17391304347826086;0.0;0.0;0.10909090909090913;0.0;0.0;0.032258064516129004;0.0;0.1594202898550725;0.0;0.032258064516129004;0.0;0.0;0.19354838709677424;0.0;0.0;0.1428571428571429;0.028169014084507005;0.0;0.0;0.07272727272727275;0.0535714285714286;0.0;0.0;0.08695652173913049;0.0;0.08791208791208793;0.02941176470588236;0.06779661016949157;0.0;0.07272727272727275;0.0;0.07272727272727275;0.23076923076923073;0.7692307692307692;0.09836065573770492;0.06451612903225812;0.09999999999999998;0.0;0.4;0.08955223880597019;0.051724137931034475;0.07407407407407407;0.09459459459459463;0.1875;0.0;0.06329113924050633;0.0;0.19047619047619047;0.05063291139240511;0.10526315789473684;0.0;0.12698412698412698;0.0;0.09375;0.07317073170731703;0.04761904761904767;0.0;0.051724137931034475;0.0;0.02898550724637683;0.09999999999999998;0.0;0.0;0.0;0.2264150943396226;0.04347826086956519;0.1311475409836066;0.0547945205479452;0.06779661016949157;0.050000000000000044;0.05714285714285716;0.0;0.1311475409836066;0.0;0.0;0.0;0.0;0.0;0.1785714285714286;0.0;1.0;0.051724137931034475;0.0;0.0714285714285714;0.12857142857142856;0.0714285714285714;0.051724137931034475;0.0;0.0;0.06779661016949157;0.0;0.0;0.0;0.0;0.0;0.0;0.189873417721519;0.125;0.050000000000000044;0.0;0.0;0.1351351351351351
GO:0071636;0.2222222222222222;0.0;0.16216216216216217;0.375;0.0;0.06557377049180324;0.11538461538461542;0.10526315789473684;0.0;0.1875;0.8;0.17647058823529416;0.1578947368421053;0.0;0.0;0.11428571428571432;0.09677419354838712;0.18181818181818177;0.10344827586206895;0.125;0.23076923076923073;0.0;0.06976744186046513;0.0;0.0;0.19999999999999996;0.0;0.15000000000000002;0.0;0.0;0.0;0.3076923076923077;0.2222222222222222;0.0;0.2142857142857143;0.0;0.0;0.1333333333333333;0.13043478260869568;0.25;0.0;0.0;0.0;0.13793103448275867;0.23076923076923073;0.18181818181818177;0.23076923076923073;0.23529411764705888;0.0;0.08108108108108103;0.6666666666666667;0.0;0.1428571428571429;0.2857142857142857;0.0;0.0;0.2857142857142857;0.23076923076923073;0.0;0.0;0.25;0.0;0.11428571428571432;0.15384615384615385;0.09523809523809523;0.11764705882352944;0.0;0.0;0.19999999999999996;0.0;0.0;0.10526315789473684;0.0;0.12121212121212122;0.0;0.10526315789473684;0.0;0.0;0.1071428571428571;0.0;0.0;0.11538461538461542;0.0714285714285714;0.0;0.0;0.23076923076923073;0.1428571428571429;0.0;0.0;0.1428571428571429;0.0;0.07692307692307687;0.07999999999999996;0.25;0.0;0.1428571428571429;0.0;0.23076923076923073;0.08163265306122447;0.06521739130434778;0.19999999999999996;0.05660377358490565;0.21052631578947367;0.0;0.09677419354838712;0.19999999999999996;0.8;0.25;0.11764705882352944;0.09999999999999998;0.0;0.10810810810810811;0.0;0.10344827586206895;0.11111111111111116;0.17647058823529416;0.0;0.16666666666666663;0.0;0.125;0.09756097560975607;0.15384615384615385;0.0;0.2857142857142857;0.0;0.07692307692307687;0.15000000000000002;0.0;0.0;0.0;0.1578947368421053;0.26086956521739135;0.18181818181818177;0.2142857142857143;0.25;0.4285714285714286;0.34782608695652173;0.0;0.18181818181818177;0.0;0.0;0.0;0.0;0.0;0.15000000000000002;0.0;0.051724137931034475;1.0;0.0;0.2142857142857143;0.09090909090909094;0.2142857142857143;0.8;0.0;0.0;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.0;0.08510638297872342;0.25;0.6666666666666667;0.0;0.0;0.24242424242424243
GO:0072719;0.0;0.0;0.0;0.0;0.08333333333333337;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.0;0.11111111111111116;0.0714285714285714;0.10526315789473684;0.08333333333333337;0.18181818181818177;0.2777777777777778;0.05405405405405406;0.052631578947368474;0.0;0.0;0.08333333333333337;0.11111111111111116;0.15000000000000002;0.46153846153846156;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.07692307692307687;0.0;0.0;0.09090909090909094;0.23529411764705888;0.0;0.11764705882352944;0.1578947368421053;0.3529411764705882;0.0;0.2222222222222222;0.0;0.06451612903225812;0.08333333333333337;0.0;0.052631578947368474;0.41666666666666663;0.0;0.2222222222222222;0.10526315789473684;0.0;0.09999999999999998;0.0;0.10526315789473684;0.0;0.11764705882352944;0.1578947368421053;0.0;0.11111111111111116;0.17647058823529416;0.0;0.06451612903225812;0.11111111111111116;0.08695652173913049;0.11764705882352944;0.0;0.11111111111111116;0.0;0.0;0.09999999999999998;0.0;0.0714285714285714;0.0;0.125;0.0;0.052631578947368474;0.0;0.0;0.0;0.0;0.03508771929824561;0.0;0.30000000000000004;0.0;0.0;0.0;0.125;0.0;0.0;0.30000000000000004;0.0;0.0625;0.0;0.0;0.0;0.1333333333333333;0.0;0.3529411764705882;0.0;0.0;0.0;0.04761904761904767;0.0;0.16666666666666663;0.06896551724137934;0.0;0.0;0.1428571428571429;0.05882352941176472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.06896551724137934;0.0;0.19999999999999996;0.1875;0.41666666666666663;0.0;0.08695652173913049;0.0;0.0;1.0;0.11111111111111116;0.11428571428571432;0.11111111111111116;0.0;0.125;0.05714285714285716;0.0;0.0;0.06896551724137934;0.05128205128205132;0.06896551724137934;0.07692307692307687;0.11111111111111116;0.0;0.0;0.0;0.036363636363636376;0.3529411764705882;0.0
GO:0060333;0.23529411764705888;0.0;0.10526315789473684;0.16666666666666663;0.09999999999999998;0.06666666666666665;0.16666666666666663;0.10810810810810811;0.15384615384615385;0.2857142857142857;0.2142857142857143;0.1875;0.23529411764705888;0.0;0.1428571428571429;0.11764705882352944;0.13793103448275867;0.19047619047619047;0.14814814814814814;0.09375;0.6666666666666667;0.0;0.09756097560975607;0.1428571428571429;0.08333333333333337;0.5454545454545454;0.09999999999999998;0.375;0.0;0.06060606060606055;0.05882352941176472;0.23076923076923073;0.1428571428571429;0.09999999999999998;0.6;0.0;0.15384615384615385;0.13793103448275867;0.19047619047619047;0.11538461538461542;0.0;0.1333333333333333;0.0;0.1428571428571429;0.36363636363636365;0.19047619047619047;0.36363636363636365;0.17647058823529416;0.16666666666666663;0.11428571428571432;0.1875;0.09090909090909094;0.21052631578947367;0.3076923076923077;0.0;0.1333333333333333;0.3076923076923077;0.875;0.0;0.11764705882352944;0.4;0.052631578947368474;0.11764705882352944;0.31818181818181823;0.1578947368421053;0.12121212121212122;0.05882352941176472;0.0;0.3076923076923077;0.125;0.1333333333333333;0.11111111111111116;0.0;0.125;0.1333333333333333;0.11111111111111116;0.15384615384615385;0.0;0.15384615384615385;0.1428571428571429;0.0;0.16666666666666663;0.11538461538461542;0.1428571428571429;0.10526315789473684;0.875;0.15384615384615385;0.1428571428571429;0.0;0.1071428571428571;0.125;0.07843137254901966;0.13043478260869568;0.1875;0.16666666666666663;0.15384615384615385;0.05882352941176472;0.36363636363636365;0.08333333333333337;0.09090909090909094;0.21052631578947367;0.09999999999999998;0.2222222222222222;0.09999999999999998;0.13793103448275867;0.11538461538461542;0.2142857142857143;0.75;0.12121212121212122;0.1428571428571429;0.09999999999999998;0.11111111111111116;0.0714285714285714;0.14814814814814814;0.11428571428571432;0.2666666666666667;0.18181818181818177;0.17391304347826086;0.11764705882352944;0.18181818181818177;0.09999999999999998;0.09999999999999998;0.052631578947368474;0.2142857142857143;0.0;0.125;0.2222222222222222;0.0;0.0;0.06666666666666665;0.23529411764705888;0.12;0.19047619047619047;0.13793103448275867;0.1875;0.1875;0.11111111111111116;0.11111111111111116;0.19047619047619047;0.07999999999999996;0.0;0.11111111111111116;0.0;0.0714285714285714;0.2222222222222222;0.10526315789473684;0.0714285714285714;0.2142857142857143;0.11111111111111116;1.0;0.16666666666666663;1.0;0.2142857142857143;0.16666666666666663;0.06451612903225812;0.1875;0.0;0.07999999999999996;0.05714285714285716;0.07999999999999996;0.09090909090909094;0.0;0.08695652173913049;0.2666666666666667;0.1875;0.039215686274509776;0.11764705882352944;0.11111111111111116
GO:0043619;0.11111111111111116;0.0;0.07017543859649122;0.08108108108108103;0.05128205128205132;0.1216216216216216;0.09302325581395354;0.46341463414634143;0.2142857142857143;0.12121212121212122;0.09090909090909094;0.08571428571428574;0.11111111111111116;0.0;0.06060606060606055;0.1875;0.08333333333333337;0.1578947368421053;0.08695652173913049;0.05882352941176472;0.1724137931034483;0.0;0.06666666666666665;0.06060606060606055;0.046511627906976716;0.16129032258064513;0.05128205128205132;0.28125;0.08571428571428574;0.038461538461538436;0.037735849056603765;0.09375;0.08510638297872342;0.05128205128205132;0.16666666666666663;0.05555555555555558;0.1333333333333333;0.08333333333333337;0.1578947368421053;0.06666666666666665;0.0;0.125;0.0;0.2142857142857143;0.1333333333333333;0.09999999999999998;0.1333333333333333;0.08333333333333337;0.06451612903225812;0.07407407407407407;0.08571428571428574;0.04878048780487809;0.10526315789473684;0.125;0.05405405405405406;0.19999999999999996;0.125;0.1724137931034483;0.05714285714285716;0.11764705882352944;0.2222222222222222;0.07272727272727275;0.1875;0.11627906976744184;0.07894736842105265;0.07692307692307687;0.037735849056603765;0.06666666666666665;0.125;0.12121212121212122;0.05882352941176472;0.05405405405405406;0.05714285714285716;0.19565217391304346;0.05882352941176472;0.05405405405405406;0.0625;0.05714285714285716;0.0888888888888889;0.06060606060606055;0.06060606060606055;0.7407407407407407;0.06666666666666665;0.06060606060606055;0.052631578947368474;0.1724137931034483;0.0625;0.06060606060606055;0.0;0.06382978723404253;0.05714285714285716;0.05714285714285716;0.0714285714285714;0.08571428571428574;0.06451612903225812;0.0625;0.037735849056603765;0.1333333333333333;0.14516129032258063;0.15517241379310343;0.10526315789473684;0.07246376811594202;0.10810810810810811;0.17142857142857137;0.08333333333333337;0.06666666666666665;0.09090909090909094;0.1785714285714286;0.19148936170212771;0.59375;0.10810810810810811;0.07272727272727275;0.04255319148936165;0.6129032258064516;0.07407407407407407;0.11764705882352944;0.06666666666666665;0.09523809523809523;0.11764705882352944;0.09756097560975607;0.06779661016949157;0.06779661016949157;0.03508771929824561;0.09090909090909094;0.05882352941176472;0.06976744186046513;0.10810810810810811;0.0;0.05405405405405406;0.04081632653061229;0.11111111111111116;0.06818181818181823;0.09999999999999998;0.08333333333333337;0.08571428571428574;0.08571428571428574;0.06521739130434778;0.18181818181818177;0.09999999999999998;0.045454545454545414;0.0;0.11428571428571432;0.0625;0.13953488372093026;0.10810810810810811;0.052631578947368474;0.12857142857142856;0.09090909090909094;0.11428571428571432;0.16666666666666663;1.0;0.16666666666666663;0.09090909090909094;0.06451612903225812;0.040000000000000036;0.08571428571428574;0.0;0.045454545454545414;0.03703703703703709;0.045454545454545414;0.04878048780487809;0.06060606060606055;0.15000000000000002;0.11764705882352944;0.08571428571428574;0.02857142857142858;0.11764705882352944;0.25531914893617025
GO:0035691;0.23529411764705888;0.0;0.10526315789473684;0.16666666666666663;0.09999999999999998;0.06666666666666665;0.16666666666666663;0.10810810810810811;0.15384615384615385;0.2857142857142857;0.2142857142857143;0.1875;0.23529411764705888;0.0;0.1428571428571429;0.11764705882352944;0.13793103448275867;0.19047619047619047;0.14814814814814814;0.09375;0.6666666666666667;0.0;0.09756097560975607;0.1428571428571429;0.08333333333333337;0.5454545454545454;0.09999999999999998;0.375;0.0;0.06060606060606055;0.05882352941176472;0.23076923076923073;0.1428571428571429;0.09999999999999998;0.6;0.0;0.15384615384615385;0.13793103448275867;0.19047619047619047;0.11538461538461542;0.0;0.1333333333333333;0.0;0.1428571428571429;0.36363636363636365;0.19047619047619047;0.36363636363636365;0.17647058823529416;0.16666666666666663;0.11428571428571432;0.1875;0.09090909090909094;0.21052631578947367;0.3076923076923077;0.0;0.1333333333333333;0.3076923076923077;0.875;0.0;0.11764705882352944;0.4;0.052631578947368474;0.11764705882352944;0.31818181818181823;0.1578947368421053;0.12121212121212122;0.05882352941176472;0.0;0.3076923076923077;0.125;0.1333333333333333;0.11111111111111116;0.0;0.125;0.1333333333333333;0.11111111111111116;0.15384615384615385;0.0;0.15384615384615385;0.1428571428571429;0.0;0.16666666666666663;0.11538461538461542;0.1428571428571429;0.10526315789473684;0.875;0.15384615384615385;0.1428571428571429;0.0;0.1071428571428571;0.125;0.07843137254901966;0.13043478260869568;0.1875;0.16666666666666663;0.15384615384615385;0.05882352941176472;0.36363636363636365;0.08333333333333337;0.09090909090909094;0.21052631578947367;0.09999999999999998;0.2222222222222222;0.09999999999999998;0.13793103448275867;0.11538461538461542;0.2142857142857143;0.75;0.12121212121212122;0.1428571428571429;0.09999999999999998;0.11111111111111116;0.0714285714285714;0.14814814814814814;0.11428571428571432;0.2666666666666667;0.18181818181818177;0.17391304347826086;0.11764705882352944;0.18181818181818177;0.09999999999999998;0.09999999999999998;0.052631578947368474;0.2142857142857143;0.0;0.125;0.2222222222222222;0.0;0.0;0.06666666666666665;0.23529411764705888;0.12;0.19047619047619047;0.13793103448275867;0.1875;0.1875;0.11111111111111116;0.11111111111111116;0.19047619047619047;0.07999999999999996;0.0;0.11111111111111116;0.0;0.0714285714285714;0.2222222222222222;0.10526315789473684;0.0714285714285714;0.2142857142857143;0.11111111111111116;1.0;0.16666666666666663;1.0;0.2142857142857143;0.16666666666666663;0.06451612903225812;0.1875;0.0;0.07999999999999996;0.05714285714285716;0.07999999999999996;0.09090909090909094;0.0;0.08695652173913049;0.2666666666666667;0.1875;0.039215686274509776;0.11764705882352944;0.11111111111111116
