;GO:1990090;GO:0014063;GO:0060087;GO:1901224;GO:0007254;GO:0042135;GO:0002882;GO:0000187;GO:0045892;GO:0007409;GO:0071930;GO:0032722;GO:0031114;GO:0070836;GO:2000010;GO:0000902;GO:0042420;GO:0045652;GO:0008630;GO:0000226;GO:1900026;GO:0051412;GO:0000077;GO:0051894;GO:0001558;GO:0072332;GO:0048255;GO:0016486;GO:0034333;GO:0070317;GO:0051259;GO:0032435;GO:0008286;GO:0007597;GO:0007598;GO:0022900;GO:0007354;GO:0045944;GO:0099642;GO:0002576;GO:0099641;GO:0019065;GO:0071398;GO:0019221;GO:0048146;GO:0051384;GO:0032386;GO:0070345;GO:0034329;GO:0016358;GO:0007088;GO:0043410;GO:0071383;GO:0048675;GO:0048278;GO:0032496;GO:0001937;GO:0050900;GO:0001938;GO:0030510;GO:0030512;GO:0034394;GO:0043306;GO:0060161;GO:0031284;GO:0030195;GO:0042730;GO:0008306;GO:0045964;GO:0043547;GO:0032526;GO:0043392;GO:0048167;GO:0071456;GO:0051205;GO:0010575;GO:0031032;GO:1900740;GO:0043312;GO:0007189;GO:0042104;GO:0046426;GO:0071560;GO:0031668;GO:0033209;GO:0010628;GO:0032355;GO:0032870;GO:0032755;GO:0030336;GO:0030214;GO:0006342;GO:0043567;GO:0006469;GO:0000122;GO:0045471;GO:0006977;GO:0048741;GO:0043297;GO:0010951;GO:0009100;GO:0006351;GO:0044267;GO:0045599;GO:0007565;GO:0007569;GO:0090090;GO:0070493;GO:0001973;GO:0044791;GO:0071222;GO:0006906;GO:0071347;GO:0030032;GO:0071466;GO:0050665
GO:0045964;0.0;0.4;0.43852901558847923;0.4;0.4;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.4;0.0;0.4;0.4;0.4;0.0;0.43852901558847923;0.0;0.0;0.4;0.4;0.0;0.43852901558847923;0.0;0.3356143810225276;0.43852901558847923;0.43852901558847923;0.4;0.4;0.4;0.0;0.3660149997115376;0.0;0.3660149997115376;0.4;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.4;0.48300749985576874;0.0;0.4;0.4;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.4;0.4;0.3660149997115376;0.4;0.3660149997115376;0.0;1.0;0.3081136762725405;0.0;0.3356143810225276;0.4;0.0;0.0;0.4;0.0;0.4;0.0;0.4;0.3356143810225276;0.3081136762725405;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.4;0.3660149997115376;0.0;0.4;0.4;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.0;0.0;0.4;0.0;0.0;0.0;0.4;0.0;0.0;0.3356143810225276;0.4;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0
GO:0043547;0.0;0.3356143810225276;0.48300749985576874;0.3081136762725405;0.43852901558847923;0.3660149997115376;0.2830074998557688;0.43852901558847923;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.3356143810225276;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.43852901558847923;0.0;0.3356143810225276;0.0;0.3081136762725405;0.3081136762725405;0.4;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.0;0.3081136762725405;0.0;0.23852901558847928;0.43852901558847923;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3081136762725405;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.3081136762725405;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.3081136762725405;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.0;0.3081136762725405;1.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.3356143810225276;0.0;0.43852901558847923;0.0;0.43852901558847923;0.2599120563717816;0.2830074998557688;0.0;0.0;0.43852901558847923;0.3356143810225276;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.43852901558847923;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.3081136762725405;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0
GO:0032526;0.5356143810225276;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.0;0.0;0.6830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.8;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6830074998557688;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0
GO:0043392;0.0;0.3660149997115376;0.5356143810225276;0.3356143810225276;0.48300749985576874;0.4;0.3081136762725405;0.3356143810225276;0.3356143810225276;0.0;0.48300749985576874;0.3660149997115376;0.3660149997115376;0.0;0.4;0.0;0.0;0.3660149997115376;0.48300749985576874;0.0;0.3660149997115376;0.0;0.3356143810225276;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.4;0.48300749985576874;0.0;0.3356143810225276;0.0;0.2599120563717816;0.48300749985576874;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.4;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.0;0.0;0.3356143810225276;0.0;0.3356143810225276;0.4;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.43852901558847923;0.4;0.3660149997115376;0.0;0.3356143810225276;0.43852901558847923;0.0;1.0;0.48300749985576874;0.0;0.0;0.3660149997115376;0.0;0.48300749985576874;0.0;0.48300749985576874;0.2830074998557688;0.3081136762725405;0.0;0.0;0.48300749985576874;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.48300749985576874;0.4;0.48300749985576874;0.3081136762725405;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.3356143810225276;0.48300749985576874;0.48300749985576874;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0
GO:0048167;0.0;0.43852901558847923;0.6830074998557688;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.3660149997115376;0.3660149997115376;0.4;0.0;0.6000000000000001;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.0;0.43852901558847923;0.6000000000000001;0.0;0.43852901558847923;0.0;0.4;0.4;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.4;0.0;0.3081136762725405;0.6000000000000001;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.4;0.48300749985576874;0.43852901558847923;0.0;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.5356143810225276;0.48300749985576874;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;1.0;0.0;0.0;0.43852901558847923;0.0;0.6000000000000001;0.0;0.6000000000000001;0.3356143810225276;0.4;0.0;0.0;0.6000000000000001;0.43852901558847923;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.4;0.3660149997115376;0.0;0.6830074998557688;0.0;0.0;0.4;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.43852901558847923;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071456;0.48300749985576874;0.0;0.0;0.0;0.6830074998557688;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.43852901558847923;0.0;0.6830074998557688;0.5356143810225276;0.0;0.43852901558847923;0.6830074998557688;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.6000000000000001;0.48300749985576874;0.0;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.0;0.4;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;1.0;0.0;0.0;0.48300749985576874;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.48300749985576874;0.6830074998557688;0.6000000000000001;0.0;0.48300749985576874;0.5356143810225276;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.0;0.48300749985576874;0.8;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.5356143810225276;0.48300749985576874;0.5356143810225276;0.6000000000000001;0.43852901558847923
GO:0051205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.43852901558847923;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0010575;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.3081136762725405;0.3660149997115376;0.0;0.43852901558847923;0.8;0.4;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.0;0.3660149997115376;0.0;0.2830074998557688;0.43852901558847923;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.3356143810225276;0.48300749985576874;0.43852901558847923;0.0;0.4;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;1.0;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.0;0.8;0.4;0.0;0.43852901558847923;0.43852901558847923;0.3081136762725405;0.3356143810225276;0.0;0.5356143810225276;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0
GO:0031032;0.4;0.0;0.0;0.0;0.6000000000000001;0.48300749985576874;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.43852901558847923;0.5356143810225276;0.0;0.43852901558847923;0.6000000000000001;0.0;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.4;0.6000000000000001;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;1.0;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.0;0.4;0.5356143810225276;0.6000000000000001;0.0;0.0;0.43852901558847923;0.0;0.0;0.4;0.6000000000000001;0.0;0.0;0.0;0.0;0.6000000000000001;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;0.48300749985576874;0.0;0.0;0.5356143810225276;0.0;0.6000000000000001;0.6000000000000001;0.0;0.5356143810225276;0.5356143810225276;0.4;0.5356143810225276;0.48300749985576874;0.43852901558847923
GO:1900740;0.5356143810225276;0.48300749985576874;0.8;0.5356143810225276;0.8;0.5356143810225276;0.4;0.43852901558847923;0.4;0.8;0.8;0.48300749985576874;0.43852901558847923;0.8;0.6830074998557688;0.8;0.48300749985576874;0.43852901558847923;0.8;0.6000000000000001;0.48300749985576874;0.0;0.48300749985576874;0.48300749985576874;0.5356143810225276;0.8;0.48300749985576874;0.8;0.8;0.4;0.8;0.3081136762725405;0.8;0.0;0.0;0.6000000000000001;0.0;0.4;0.8;0.4;0.8;0.0;0.48300749985576874;0.8;0.48300749985576874;0.0;0.6000000000000001;0.43852901558847923;0.8;0.8;0.48300749985576874;0.5356143810225276;0.43852901558847923;0.8;0.8;0.0;0.4;0.8;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.6000000000000001;0.5356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.5356143810225276;1.0;0.8;0.8;0.3660149997115376;0.4;0.5356143810225276;0.6000000000000001;0.8;0.48300749985576874;0.0;0.5356143810225276;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.8;0.5356143810225276;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.4;0.5356143810225276;0.8;0.5356143810225276;0.43852901558847923;0.0;0.6000000000000001;0.43852901558847923;0.8;0.8;0.8;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.5356143810225276
GO:0043312;0.5356143810225276;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.8;0.0;0.8;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.0;0.48300749985576874;0.0;0.0;0.8;0.0;0.8;0.8;0.0;0.8;0.0;0.8;0.0;0.0;0.6000000000000001;0.0;0.0;0.8;0.6830074998557688;0.8;0.8;0.48300749985576874;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.0;0.0;0.43852901558847923;0.8;0.8;0.0;0.0;0.8;0.0;0.0;0.0;0.48300749985576874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.8;0.0;0.5356143810225276;0.8;1.0;0.8;0.0;0.0;0.5356143810225276;0.6000000000000001;0.8;0.0;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.8;0.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.5356143810225276;0.8;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.8;0.8;0.0;0.8;0.8;0.43852901558847923;0.8;0.5356143810225276;0.5356143810225276
GO:0007189;0.5356143810225276;0.43852901558847923;0.8;0.4;0.8;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.4;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.5356143810225276;0.43852901558847923;0.8;0.6830074998557688;0.43852901558847923;0.0;0.5356143810225276;0.4;0.5356143810225276;0.8;0.48300749985576874;0.8;0.8;0.4;0.8;0.3081136762725405;0.8;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.8;0.5356143810225276;0.8;0.0;0.5356143810225276;0.8;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.8;0.8;0.43852901558847923;0.4;0.48300749985576874;0.8;0.8;0.0;0.4;0.8;0.4;0.48300749985576874;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.8;0.8;1.0;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.6830074998557688;0.8;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.4;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.0;0.6830074998557688;0.4;0.8;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.6000000000000001;0.5356143810225276
GO:0042104;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.3356143810225276;0.2830074998557688;0.3081136762725405;0.2599120563717816;0.2830074998557688;0.0;0.3356143810225276;0.3660149997115376;0.3356143810225276;0.0;0.4;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.43852901558847923;0.0;0.2830074998557688;0.4;0.3660149997115376;0.3356143810225276;0.3081136762725405;0.3356143810225276;0.0;0.3081136762725405;0.0;0.23852901558847928;0.3356143810225276;0.0;0.0;0.0;0.0;0.3081136762725405;0.0;0.0;0.0;0.0;0.0;0.3356143810225276;0.48300749985576874;0.0;0.3356143810225276;0.4;0.0;0.0;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.3660149997115376;0.3081136762725405;0.0;0.43852901558847923;0.3356143810225276;0.2599120563717816;0.3356143810225276;0.3081136762725405;0.0;0.3356143810225276;0.2599120563717816;0.0;0.2830074998557688;0.3356143810225276;0.0;0.0;0.3660149997115376;0.0;0.3660149997115376;0.0;0.3356143810225276;1.0;0.2599120563717816;0.0;0.0;0.3356143810225276;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3081136762725405;0.0;0.3356143810225276;0.3356143810225276;0.23852901558847928;0.2599120563717816;0.0;0.4;0.0;0.0;0.2599120563717816;0.0;0.0;0.0;0.3356143810225276;0.0;0.0;0.2830074998557688;0.3356143810225276;0.3356143810225276;0.3356143810225276;0.0;0.0;0.0;0.0;0.0;0.0
GO:0046426;0.0;0.43852901558847923;0.4;0.5356143810225276;0.3660149997115376;0.3081136762725405;0.3356143810225276;0.43852901558847923;0.3660149997115376;0.0;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.3660149997115376;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3356143810225276;0.0;0.3660149997115376;0.3356143810225276;0.4;0.3660149997115376;0.3356143810225276;0.3660149997115376;0.0;0.4;0.0;0.3081136762725405;0.3660149997115376;0.0;0.0;0.0;0.0;0.2830074998557688;0.0;0.0;0.0;0.0;0.0;0.3660149997115376;0.3660149997115376;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.3660149997115376;0.5356143810225276;0.0;0.0;0.0;0.0;0.4;0.0;0.3356143810225276;0.48300749985576874;0.5356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.2830074998557688;0.43852901558847923;0.4;0.0;0.3081136762725405;0.2830074998557688;0.0;0.3081136762725405;0.4;0.0;0.0;0.3356143810225276;0.0;0.4;0.0;0.3660149997115376;0.2599120563717816;1.0;0.0;0.0;0.3660149997115376;0.3356143810225276;0.0;0.0;0.3356143810225276;0.4;0.0;0.3660149997115376;0.5356143810225276;0.3081136762725405;0.3356143810225276;0.0;0.48300749985576874;0.0;0.0;0.3356143810225276;0.0;0.0;0.0;0.43852901558847923;0.0;0.0;0.5356143810225276;0.3660149997115376;0.3660149997115376;0.3660149997115376;0.0;0.0;0.0;0.0;0.0;0.0
GO:0071560;0.8;0.0;0.0;0.0;0.6000000000000001;0.4;0.0;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.3660149997115376;0.0;0.6000000000000001;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.0;0.0;0.5356143810225276;0.0;0.5356143810225276;0.5356143810225276;0.0;0.5356143810225276;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.43852901558847923;0.0;0.0;0.5356143810225276;0.3660149997115376;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.0;0.48300749985576874;0.0;0.0;0.5356143810225276;0.5356143810225276;0.0;0.0;0.6830074998557688;0.5356143810225276;0.5356143810225276;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.48300749985576874;0.0;0.0;0.4;0.5356143810225276;0.5356143810225276;0.5356143810225276;0.0;0.0;1.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.8;0.0;0.0;0.3356143810225276;0.5356143810225276;0.0;0.0;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.5356143810225276;0.0;0.4;0.5356143810225276;0.4;0.0;0.0;0.43852901558847923;0.0;0.5356143810225276;0.5356143810225276;0.0;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.4
GO:0031668;0.5356143810225276;0.0;0.0;0.0;0.8;0.5356143810225276;0.0;0.0;0.0;0.6830074998557688;0.6830074998557688;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.48300749985576874;0.0;0.8;0.6000000000000001;0.0;0.48300749985576874;0.6000000000000001;0.0;0.0;0.6830074998557688;0.0;0.6000000000000001;0.6000000000000001;0.0;0.6000000000000001;0.0;0.6830074998557688;0.6830074998557688;0.6830074998557688;0.5356143810225276;0.0;0.0;0.6000000000000001;0.48300749985576874;0.6000000000000001;0.0;0.6000000000000001;0.6830074998557688;0.0;0.43852901558847923;0.0;0.0;0.6000000000000001;0.6830074998557688;0.0;0.0;0.5356143810225276;0.6830074998557688;0.6000000000000001;0.6830074998557688;0.0;0.6000000000000001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5356143810225276;0.0;0.0;0.6830074998557688;0.0;0.0;0.5356143810225276;0.6000000000000001;0.6000000000000001;0.6830074998557688;0.0;0.0;0.5356143810225276;1.0;0.6830074998557688;0.0;0.5356143810225276;0.6000000000000001;0.0;0.0;0.43852901558847923;0.6830074998557688;0.0;0.0;0.0;0.5356143810225276;0.8;0.6830074998557688;0.6000000000000001;0.0;0.5356143810225276;0.6000000000000001;0.5356143810225276;0.0;0.0;0.6000000000000001;0.0;0.6830074998557688;0.6830074998557688;0.0;0.6830074998557688;0.6000000000000001;0.5356143810225276;0.6000000000000001;0.6830074998557688;0.48300749985576874
GO:0033209;0.5356143810225276;0.43852901558847923;0.8;0.4;0.8;0.6000000000000001;0.3660149997115376;0.3356143810225276;0.4;0.8;0.8;0.43852901558847923;0.43852901558847923;0.8;0.48300749985576874;0.8;0.5356143810225276;0.43852901558847923;0.8;0.6830074998557688;0.43852901558847923;0.0;0.5356143810225276;0.4;0.5356143810225276;0.8;0.48300749985576874;0.8;0.8;0.4;0.8;0.3081136762725405;0.8;0.0;0.0;0.6000000000000001;0.0;0.3660149997115376;0.8;0.5356143810225276;0.8;0.0;0.5356143810225276;1.0;0.43852901558847923;0.0;0.48300749985576874;0.43852901558847923;0.8;0.8;0.43852901558847923;0.4;0.48300749985576874;0.8;0.8;0.0;0.4;0.8;0.4;0.48300749985576874;0.4;0.0;0.43852901558847923;0.4;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.6000000000000001;0.6000000000000001;0.0;0.43852901558847923;0.6000000000000001;0.8;0.8;0.8;0.3356143810225276;0.3660149997115376;0.5356143810225276;0.6830074998557688;1.0;0.43852901558847923;0.0;0.5356143810225276;0.43852901558847923;0.43852901558847923;0.48300749985576874;0.8;0.48300749985576874;0.4;0.3660149997115376;0.0;0.8;0.8;0.8;0.4;0.6000000000000001;0.8;0.6000000000000001;0.43852901558847923;0.0;0.6830074998557688;0.4;0.8;0.8;0.8;0.8;0.8;0.48300749985576874;0.8;0.6000000000000001;0.5356143810225276
GO:0010628;0.0;0.4;0.48300749985576874;0.43852901558847923;0.43852901558847923;0.3660149997115376;0.4;0.4;0.6830074998557688;0.0;0.6000000000000001;0.48300749985576874;0.4;0.0;0.5356143810225276;0.0;0.0;0.4;0.43852901558847923;0.0;0.48300749985576874;0.0;0.3356143810225276;0.43852901558847923;0.48300749985576874;0.43852901558847923;0.8;0.43852901558847923;0.0;0.3660149997115376;0.0;0.4;0.43852901558847923;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.0;0.0;0.0;0.43852901558847923;0.48300749985576874;0.0;0.43852901558847923;0.4;0.0;0.0;0.4;0.48300749985576874;0.0;0.0;0.0;0.0;0.3660149997115376;0.0;0.43852901558847923;0.6000000000000001;0.3660149997115376;0.0;0.48300749985576874;0.43852901558847923;0.4;0.43852901558847923;0.4;0.0;0.48300749985576874;0.3356143810225276;0.0;0.3660149997115376;0.43852901558847923;0.0;0.0;0.48300749985576874;0.0;0.48300749985576874;0.0;0.43852901558847923;0.3660149997115376;0.3356143810225276;0.0;0.0;0.43852901558847923;1.0;0.0;0.0;0.48300749985576874;0.4;0.0;0.6000000000000001;0.43852901558847923;0.4;0.6000000000000001;0.0;0.5356143810225276;0.0;0.0;0.43852901558847923;0.0;0.0;0.0;0.4;0.0;0.0;0.3660149997115376;0.43852901558847923;0.43852901558847923;0.43852901558847923;0.0;0.0;0.0;0.0;0.0;0.0
