;GO:0021915;GO:0007050;GO:0061098;GO:0006366;GO:0006564;GO:0085029;GO:0000413;GO:0002244;GO:0006566;GO:0050796;GO:0010934;GO:0045892;GO:0071333;GO:0010977;GO:0043154;GO:2000510;GO:0070168;GO:2000352;GO:0032689;GO:0050711;GO:0015867;GO:0032008;GO:0015866;GO:0032720;GO:0035754;GO:0033138;GO:0046827;GO:1900142;GO:0030182;GO:0043277;GO:0043433;GO:0021782;GO:0046902;GO:0060314;GO:0009448;GO:0042985;GO:0033209;GO:0043161;GO:0006888;GO:0010628;GO:0071363;GO:0016241;GO:0010469;GO:0031100;GO:0018105;GO:0050766;GO:0051897;GO:0072659;GO:0046718;GO:0043407;GO:0006541;GO:0022900;GO:0045944;GO:0043687;GO:0006544;GO:0060546;GO:0002576;GO:0003104;GO:0032825;GO:0007628;GO:0001961;GO:0043491;GO:0030889;GO:0019064;GO:0048146;GO:0097028;GO:0033159;GO:0070588;GO:2000533;GO:0032148;GO:0035457;GO:0016579;GO:2000270;GO:0035690;GO:1900165;GO:0007167;GO:0009267;GO:0001782;GO:0048747;GO:2000669;GO:0010804;GO:0070374;GO:0019530;GO:0019896;GO:2001238;GO:0071307;GO:0015853
GO:0009267;0.0;0.2857142857142857;0.0;0.1111111111111111;0.2222222222222222;0.15384615384615385;0.23529411764705882;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.3333333333333333;0.14285714285714285;0.0;0.26666666666666666;0.0;0.26666666666666666;0.23529411764705882;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.3333333333333333;0.0;0.26666666666666666;0.23529411764705882;0.0;0.25;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.42857142857142855;0.11764705882352941;0.0;0.5;0.0;0.2857142857142857;1.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.3076923076923077;0.11764705882352941;0.0;0.75;0.0
GO:0001782;0.0;0.13333333333333333;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.2857142857142857;0.10526315789473684;0.47058823529411764;0.1111111111111111;0.09523809523809523;0.10526315789473684;0.13333333333333333;0.1111111111111111;0.13333333333333333;0.10526315789473684;0.0;0.11764705882352941;0.0;0.125;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.0;0.0;0.1;0.0;0.13333333333333333;0.3157894736842105;0.125;0.1111111111111111;0.125;0.0;0.0;0.13333333333333333;0.0;0.125;0.13333333333333333;0.0;0.0;0.11764705882352941;0.11764705882352941;0.0;0.0;0.09523809523809523;0.0;0.0;0.1;0.0;0.1111111111111111;0.125;0.0;0.125;0.1111111111111111;0.0;0.125;0.13333333333333333;0.1111111111111111;0.0;0.13333333333333333;0.0;0.10526315789473684;0.0;0.125;0.09523809523809523;0.0;0.0;0.11764705882352941;0.0;0.10526315789473684;0.13333333333333333;0.0;1.0;0.0;0.1111111111111111;0.11764705882352941;0.1;0.0;0.0;0.1111111111111111;0.0;0.0
GO:0048747;0.15384615384615385;0.14285714285714285;0.0;0.1111111111111111;0.1111111111111111;0.15384615384615385;0.23529411764705882;0.16666666666666666;0.11764705882352941;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.16666666666666666;0.14285714285714285;0.0;0.26666666666666666;0.0;0.13333333333333333;0.11764705882352941;0.0;0.0;0.3076923076923077;0.0;0.0;0.16666666666666666;0.23529411764705882;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.16666666666666666;0.0;0.26666666666666666;0.23529411764705882;0.0;0.25;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.2857142857142857;0.11764705882352941;0.0;0.3333333333333333;0.0;0.14285714285714285;0.2857142857142857;0.0;1.0;0.0;0.0;0.0;0.15384615384615385;0.11764705882352941;0.0;0.25;0.0
GO:2000669;0.0;0.5882352941176471;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.47619047619047616;0.21052631578947367;0.5;0.6956521739130435;0.2857142857142857;0.47058823529411764;0.8;0.47058823529411764;0.47619047619047616;0.0;0.42105263157894735;0.0;0.4444444444444444;0.0;0.38095238095238093;0.3;0.8;0.0;0.0;0.36363636363636365;0.0;0.11764705882352941;0.38095238095238093;0.2222222222222222;0.5;0.1111111111111111;0.0;0.0;0.35294117647058826;0.0;0.4444444444444444;0.47058823529411764;0.0;0.0;0.42105263157894735;0.42105263157894735;0.0;0.0;0.43478260869565216;0.0;0.0;0.36363636363636365;0.0;0.2;0.7777777777777778;0.0;0.2222222222222222;0.4;0.0;0.4444444444444444;0.47058823529411764;0.5;0.0;0.47058823529411764;0.0;0.38095238095238093;0.0;0.4444444444444444;0.34782608695652173;0.0;0.0;0.8421052631578947;0.0;0.47619047619047616;0.47058823529411764;0.0;0.1111111111111111;0.0;1.0;0.5263157894736842;0.36363636363636365;0.0;0.0;0.7;0.0;0.0
GO:0010804;0.0;0.625;0.38095238095238093;0.0;0.0;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.4;0.2222222222222222;0.5263157894736842;0.45454545454545453;0.4;0.5;0.5263157894736842;0.5;0.4;0.0;0.6666666666666666;0.0;0.47058823529411764;0.0;0.4;0.3157894736842105;0.5263157894736842;0.0;0.0;0.38095238095238093;0.0;0.125;0.6;0.23529411764705882;0.5263157894736842;0.11764705882352941;0.0;0.0;0.375;0.0;0.47058823529411764;0.75;0.0;0.0;0.4444444444444444;0.6666666666666666;0.0;0.0;0.6363636363636364;0.0;0.0;0.38095238095238093;0.0;0.21052631578947367;0.5882352941176471;0.0;0.23529411764705882;0.42105263157894735;0.0;0.8235294117647058;0.125;0.42105263157894735;0.0;0.5;0.0;0.4;0.0;0.47058823529411764;0.36363636363636365;0.0;0.0;0.5555555555555556;0.0;0.4;0.125;0.0;0.11764705882352941;0.0;0.5263157894736842;1.0;0.5714285714285714;0.0;0.0;0.631578947368421;0.0;0.0
GO:0070374;0.0;0.10526315789473684;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.43478260869565216;0.19047619047619047;0.09090909090909091;0.32;0.43478260869565216;0.3157894736842105;0.36363636363636365;0.3157894736842105;0.34782608695652173;0.0;0.7619047619047619;0.0;0.3;0.0;0.8695652173913043;0.36363636363636365;0.36363636363636365;0.0;0.0;0.25;0.0;0.10526315789473684;0.6086956521739131;0.2;0.5454545454545454;0.1;0.0;0.0;0.631578947368421;0.0;0.5;0.631578947368421;0.0;0.0;0.38095238095238093;0.7619047619047619;0.0;0.0;0.8;0.0;0.0;0.5;0.0;0.18181818181818182;0.4;0.0;0.4;0.45454545454545453;0.0;0.7;0.10526315789473684;0.36363636363636365;0.0;0.5263157894736842;0.0;0.2608695652173913;0.0;0.3;0.8;0.0;0.0;0.38095238095238093;0.0;0.34782608695652173;0.10526315789473684;0.0;0.1;0.0;0.36363636363636365;0.5714285714285714;1.0;0.0;0.0;0.6363636363636364;0.0;0.0
GO:0019530;0.0;0.15384615384615385;0.0;0.11764705882352941;0.47058823529411764;0.16666666666666666;0.5;0.18181818181818182;0.5;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.18181818181818182;0.15384615384615385;0.0;0.5714285714285714;0.0;0.14285714285714285;0.5;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.5;0.18181818181818182;0.0;0.5714285714285714;0.375;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.3076923076923077;0.5;0.0;0.36363636363636365;0.0;0.15384615384615385;0.3076923076923077;0.0;0.15384615384615385;0.0;0.0;0.0;1.0;0.125;0.0;0.26666666666666666;0.0
GO:0019896;0.0;0.11764705882352941;0.0;0.09523809523809523;0.09523809523809523;0.125;0.1;0.13333333333333333;0.1;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.2;0.0;0.10526315789473684;0.0;0.0;0.0;0.13333333333333333;0.2222222222222222;0.0;0.13333333333333333;0.11764705882352941;0.0;0.1111111111111111;0.0;0.1111111111111111;0.1;0.11764705882352941;0.0;0.125;0.0;0.0;0.0;0.1;0.0;0.0;0.35294117647058826;0.0;0.0;0.1;0.13333333333333333;0.0;0.1111111111111111;0.1;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.0;0.125;0.0;0.2;0.0;0.0;0.11764705882352941;0.1;0.0;0.13333333333333333;0.0;0.11764705882352941;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.125;1.0;0.0;0.10526315789473684;0.2222222222222222
GO:2001238;0.0;0.11764705882352941;0.45454545454545453;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.38095238095238093;0.21052631578947367;0.1;0.6086956521739131;0.47619047619047616;0.35294117647058826;0.7;0.35294117647058826;0.38095238095238093;0.0;0.7368421052631579;0.0;0.3333333333333333;0.0;0.47619047619047616;0.4;0.7;0.0;0.0;0.2727272727272727;0.0;0.11764705882352941;0.5714285714285714;0.2222222222222222;0.4;0.1111111111111111;0.0;0.0;0.47058823529411764;0.0;0.4444444444444444;0.7058823529411765;0.0;0.0;0.42105263157894735;0.7368421052631579;0.0;0.0;0.5217391304347826;0.0;0.0;0.36363636363636365;0.0;0.2;0.6666666666666666;0.0;0.4444444444444444;0.5;0.0;0.7777777777777778;0.11764705882352941;0.4;0.0;0.5882352941176471;0.0;0.2857142857142857;0.0;0.3333333333333333;0.43478260869565216;0.0;0.0;0.7368421052631579;0.0;0.38095238095238093;0.11764705882352941;0.0;0.1111111111111111;0.0;0.7;0.631578947368421;0.6363636363636364;0.0;0.0;1.0;0.0;0.0
GO:0071307;0.0;0.25;0.0;0.1;0.2;0.13333333333333333;0.21052631578947367;0.14285714285714285;0.10526315789473684;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.125;0.0;0.23529411764705882;0.0;0.23529411764705882;0.21052631578947367;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.2857142857142857;0.0;0.23529411764705882;0.21052631578947367;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.25;0.0;0.11764705882352941;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.5;0.10526315789473684;0.0;0.5714285714285714;0.0;0.25;0.75;0.0;0.25;0.0;0.0;0.0;0.26666666666666666;0.10526315789473684;0.0;1.0;0.0
GO:0015853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5555555555555556;0.0;0.5555555555555556;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;1.0
