;GO:0016601;GO:0060161;GO:0007173;GO:0051928;GO:0043547;GO:0003334;GO:0001701;GO:0072144;GO:0010459;GO:0010458;GO:0033574;GO:0070836;GO:0090303;GO:0007186;GO:0086004;GO:0045214;GO:0051260;GO:0003382;GO:0003065;GO:0007266;GO:1904706;GO:0009967;GO:1900029;GO:1901877;GO:0060314;GO:0030855;GO:0051016;GO:0007219;GO:0048251;GO:0051496;GO:0014829;GO:0010628;GO:0086092;GO:0034614;GO:0051259;GO:0051017;GO:0030335;GO:1902081;GO:0008360;GO:0035023;GO:1904753;GO:0008286;GO:0045785;GO:0006468;GO:0009615;GO:0048739;GO:0032868;GO:0019065;GO:0048741;GO:0071476;GO:0006816;GO:0030241;GO:0032467;GO:0030049;GO:0032060;GO:0086023;GO:0007088;GO:0032781;GO:0051480;GO:1901895;GO:0043410;GO:0007517;GO:0044791;GO:0006906;GO:0048278;GO:0001937;GO:0001938;GO:0036336;GO:0010881;GO:0030036;GO:0030512
GO:1901895;0.09523809523809523;0.2857142857142857;0.09090909090909091;0.7619047619047619;0.5263157894736842;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.3;0.1111111111111111;0.36363636363636365;0.0;0.0;0.0;0.18181818181818182;0.09523809523809523;0.4;0.3157894736842105;0.2727272727272727;0.4444444444444444;0.8695652173913043;0.0;0.3076923076923077;0.10526315789473684;0.0;0.25;0.09090909090909091;0.3157894736842105;0.19047619047619047;0.0;0.0;0.0;0.4;0.782608695652174;0.21052631578947367;0.2727272727272727;0.36363636363636365;0.09523809523809523;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.08333333333333333;0.3;0.631578947368421;0.17391304347826086;1.0;0.2608695652173913;0.0;0.09090909090909091;0.0;0.0;0.4;0.3;0.0;0.75;0.0;0.38095238095238093
GO:0043410;0.1;0.7;0.09523809523809523;0.4;0.2222222222222222;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.5263157894736842;0.47058823529411764;0.38095238095238093;0.0;0.0;0.0;0.38095238095238093;0.1;0.42105263157894735;0.7777777777777778;0.38095238095238093;0.23529411764705882;0.6363636363636364;0.0;0.32;0.1111111111111111;0.0;0.34782608695652173;0.09523809523809523;0.6666666666666666;0.2;0.0;0.0;0.0;0.42105263157894735;0.2727272727272727;0.2222222222222222;0.6666666666666666;0.38095238095238093;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5263157894736842;0.0;0.0;0.08695652173913043;0.42105263157894735;0.2222222222222222;0.18181818181818182;0.2608695652173913;1.0;0.0;0.38095238095238093;0.0;0.0;0.42105263157894735;0.5263157894736842;0.0;0.08695652173913043;0.0;0.6
GO:0007517;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.46153846153846156;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0044791;0.10526315789473684;0.10526315789473684;0.1;0.10526315789473684;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.1111111111111111;0.125;0.1;0.0;0.0;0.0;0.1;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.1;0.125;0.09523809523809523;0.0;0.08333333333333333;0.11764705882352941;0.0;0.36363636363636365;0.1;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.5555555555555556;0.09523809523809523;0.11764705882352941;0.1;0.4;0.10526315789473684;0.13333333333333333;0.0;0.25;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.09090909090909091;0.38095238095238093;0.0;1.0;0.0;0.0;0.1111111111111111;0.4444444444444444;0.0;0.09090909090909091;0.0;0.10526315789473684
GO:0006906;0.125;0.0;0.11764705882352941;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09523809523809523;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.15384615384615385;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.11764705882352941;0.0;0.14285714285714285;0.14285714285714285;0.10526315789473684;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;1.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.10526315789473684;0.15384615384615385;0.0
GO:0048278;0.13333333333333333;0.0;0.125;0.0;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.16666666666666666;0.0;0.14285714285714285;0.0;0.16666666666666666;0.0;0.14285714285714285;0.15384615384615385;0.15384615384615385;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.1;0.15384615384615385;0.15384615384615385;0.0;0.0;0.0;0.0;0.16666666666666666;0.16666666666666666;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.26666666666666666;0.125;0.0;0.15384615384615385;0.15384615384615385;0.1111111111111111;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.15384615384615385;1.0;0.0;0.0;0.15384615384615385;0.1111111111111111;0.16666666666666666;0.0
GO:0001937;0.11764705882352941;0.47058823529411764;0.1111111111111111;0.35294117647058826;0.26666666666666666;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.0;0.375;0.5714285714285714;0.4444444444444444;0.0;0.0;0.0;0.3333333333333333;0.11764705882352941;0.75;0.5333333333333333;0.4444444444444444;0.2857142857142857;0.42105263157894735;0.0;0.45454545454545453;0.5333333333333333;0.0;0.4;0.1111111111111111;0.4;0.23529411764705882;0.0;0.0;0.0;0.5;0.42105263157894735;0.5333333333333333;0.4444444444444444;0.5555555555555556;0.11764705882352941;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.1;0.5;0.26666666666666666;0.21052631578947367;0.4;0.42105263157894735;0.0;0.1111111111111111;0.0;0.0;1.0;0.875;0.0;0.1;0.0;0.5882352941176471
GO:0001938;0.11764705882352941;0.5882352941176471;0.1111111111111111;0.47058823529411764;0.26666666666666666;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.5;0.5714285714285714;0.4444444444444444;0.0;0.0;0.0;0.4444444444444444;0.11764705882352941;0.625;0.6666666666666666;0.4444444444444444;0.2857142857142857;0.42105263157894735;0.0;0.36363636363636365;0.5333333333333333;0.0;0.4;0.1111111111111111;0.5333333333333333;0.23529411764705882;0.0;0.0;0.0;0.625;0.3157894736842105;0.5333333333333333;0.4444444444444444;0.4444444444444444;0.11764705882352941;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.0;0.0;0.1;0.5;0.26666666666666666;0.21052631578947367;0.3;0.5263157894736842;0.0;0.4444444444444444;0.0;0.0;0.875;1.0;0.0;0.1;0.0;0.47058823529411764
GO:0036336;0.125;0.0;0.11764705882352941;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.13333333333333333;0.0;0.15384615384615385;0.0;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.09523809523809523;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.15384615384615385;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.0;0.13333333333333333;0.14285714285714285;0.0;0.11764705882352941;0.0;0.14285714285714285;0.14285714285714285;0.10526315789473684;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.15384615384615385;0.0;0.0;1.0;0.10526315789473684;0.15384615384615385;0.0
GO:0010881;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.7619047619047619;0.10526315789473684;0.1111111111111111;0.0;0.1111111111111111;0.09523809523809523;0.1111111111111111;0.0;0.1;0.1;0.1111111111111111;0.8181818181818182;0.1;0.10526315789473684;0.10526315789473684;0.09090909090909091;0.09523809523809523;0.1;0.10526315789473684;0.09090909090909091;0.1111111111111111;0.8695652173913043;0.11764705882352941;0.15384615384615385;0.10526315789473684;0.10526315789473684;0.08333333333333333;0.09090909090909091;0.10526315789473684;0.09523809523809523;0.2222222222222222;0.1111111111111111;0.10526315789473684;0.1;0.43478260869565216;0.10526315789473684;0.09090909090909091;0.09090909090909091;0.09523809523809523;0.11764705882352941;0.2;0.0;0.1;0.0;0.0;0.1;0.21052631578947367;0.0;0.09090909090909091;0.1;0.10526315789473684;0.10526315789473684;0.08333333333333333;0.1;0.10526315789473684;0.17391304347826086;0.75;0.08695652173913043;0.0;0.09090909090909091;0.10526315789473684;0.1111111111111111;0.1;0.1;0.10526315789473684;1.0;0.2222222222222222;0.09523809523809523
GO:0030036;0.26666666666666666;0.0;0.25;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.3333333333333333;0.0;0.8571428571428571;0.15384615384615385;0.3076923076923077;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.3076923076923077;0.15384615384615385;0.0;0.0;0.0;0.0;0.3333333333333333;0.16666666666666666;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.3076923076923077;0.0;0.75;0.0;0.15384615384615385;0.15384615384615385;0.2222222222222222;0.0;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.15384615384615385;0.16666666666666666;0.0;0.0;0.15384615384615385;0.2222222222222222;1.0;0.0
GO:0030512;0.1111111111111111;0.6666666666666666;0.10526315789473684;0.3333333333333333;0.25;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.0;0.47058823529411764;0.5333333333333333;0.42105263157894735;0.0;0.0;0.0;0.3157894736842105;0.1111111111111111;0.5882352941176471;0.75;0.42105263157894735;0.26666666666666666;0.6;0.0;0.43478260869565216;0.5;0.0;0.38095238095238093;0.10526315789473684;0.375;0.2222222222222222;0.0;0.0;0.0;0.47058823529411764;0.4;0.5;0.631578947368421;0.5263157894736842;0.1111111111111111;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.0;0.09523809523809523;0.47058823529411764;0.25;0.2;0.38095238095238093;0.6;0.0;0.10526315789473684;0.0;0.0;0.5882352941176471;0.47058823529411764;0.0;0.09523809523809523;0.0;1.0
