GO:0045638;GO:0008284;0.11046789101527746
GO:0045638;GO:0045665;0.6628557965339772
GO:0045638;GO:0045944;0.1141062205026606
GO:0045638;GO:0006357;0.12691922924749155
GO:0045638;GO:0045668;0.5697308825885864
GO:0045638;GO:0000122;0.31734983901519537
GO:0045638;GO:0060070;0.08729799056328966
GO:0045638;GO:0050767;0.5461164025173647
GO:0008584;GO:0060065;0.6755402018219864
GO:0008584;GO:0002076;0.2747630024384862
GO:0008584;GO:0048704;0.24026198790247555
GO:0008584;GO:0002244;0.23916132533295142
GO:0008584;GO:0048538;0.4707074917229597
GO:0008584;GO:0030326;0.23916132533295142
GO:0006351;GO:0006366;0.7529976038822191
GO:0006351;GO:0002076;0.03255370129603765
GO:0006351;GO:0002244;0.038893067485860244
GO:0006351;GO:0060326;0.0445410113035283
GO:0006351;GO:0071300;0.038129065354817124
GO:0006351;GO:0060070;0.03976167667021027
GO:0060065;GO:0002076;0.23773502913160707
GO:0060065;GO:0048704;0.20402850057033914
GO:0060065;GO:0002244;0.2032342347307051
GO:0060065;GO:0048538;0.4034548973311626
GO:0060065;GO:0030326;0.2032342347307051
GO:0008284;GO:0045665;0.12648092529732122
GO:0008284;GO:0045944;0.43710846410617876
GO:0008284;GO:0006357;0.19155379589389968
GO:0008284;GO:0045668;0.10380759414309844
GO:0008284;GO:0000122;0.15468331848007125
GO:0008284;GO:0060070;0.11368214333623347
GO:0008284;GO:0050767;0.15210178401171134
GO:0045665;GO:0045944;0.13127338375344572
GO:0045665;GO:0006357;0.14852323956355235
GO:0045665;GO:0045668;0.6283143644404948
GO:0045665;GO:0000122;0.3629424454878284
GO:0045665;GO:0060070;0.09700314867675149
GO:0045665;GO:0050767;0.8353183684355572
GO:0006366;GO:0002076;0.028361444245932052
GO:0006366;GO:0002244;0.03305546343668543
GO:0006366;GO:0060326;0.03704817736496906
GO:0006366;GO:0071300;0.03250196163765369
GO:0006366;GO:0060070;0.03368079905630428
GO:0002076;GO:0048704;0.2091444473028882
GO:0002076;GO:0002244;0.302315248342354
GO:0002076;GO:0060326;0.02542763873878475
GO:0002076;GO:0048538;0.2580254144693123
GO:0002076;GO:0030326;0.20830993163440828
GO:0002076;GO:0071300;0.023200360914137713
GO:0002076;GO:0060070;0.023794844074858178
GO:0045944;GO:0006357;0.8206065121900826
GO:0045944;GO:0045668;0.10701405992333943
GO:0045944;GO:0000122;0.6552735478926591
GO:0045944;GO:0060070;0.11753897601974615
GO:0045944;GO:0050767;0.1590860883308804
GO:0048704;GO:0002244;0.23713578621736178
GO:0048704;GO:0048538;0.22371538753717987
GO:0048704;GO:0030326;0.702556528175043
GO:0002244;GO:0060326;0.029137244709379416
GO:0002244;GO:0048538;0.2227608064660928
GO:0002244;GO:0030326;0.23606351623018743
GO:0002244;GO:0071300;0.026249593809569812
GO:0002244;GO:0060070;0.027013183957999485
GO:0006357;GO:0045668;0.11820569718116354
GO:0006357;GO:0000122;0.7648362735786254
GO:0006357;GO:0060070;0.13118059359556308
GO:0006357;GO:0050767;0.18514516015935228
GO:0060326;GO:0071300;0.02870632897506867
GO:0060326;GO:0060070;0.02962203158350366
GO:0048538;GO:0030326;0.2227608064660928
GO:0045668;GO:0000122;0.29835622427485564
GO:0045668;GO:0060070;0.08308532512454844
GO:0045668;GO:0050767;0.5137963825615934
GO:0000122;GO:0060070;0.11277219012309303
GO:0000122;GO:0050767;0.1504772457797293
GO:0071300;GO:0060070;0.026642404717537396
GO:0060070;GO:0050767;0.11139382814864988

