;GO:0043507;GO:0014065;GO:0032570;GO:0051091;GO:0001666;GO:0001821;GO:0071376;GO:0001701;GO:0051482;GO:0044320;GO:0031639;GO:0071375;GO:0010259;GO:0050679;GO:0044321;GO:0048008;GO:0009444;GO:0045652;GO:0042542;GO:0003100;GO:0061844;GO:0010828;GO:0051412;GO:0014909;GO:0048016;GO:0051771;GO:0031583;GO:0034696;GO:0061051;GO:0031100;GO:0007193;GO:0045429;GO:0033089;GO:0045787;GO:1903547;GO:0038097;GO:1904754;GO:0045944;GO:0001890;GO:0042313;GO:0043401;GO:0043524;GO:0032308;GO:0048661;GO:0035815;GO:0045793;GO:0071277;GO:0071398;GO:0070101;GO:2000253;GO:0010595;GO:0010870;GO:0019229;GO:0032269;GO:0035810;GO:0030522;GO:0044344;GO:0042045;GO:0046887;GO:0035094;GO:0046888;GO:0007517;GO:0071385;GO:0035767;GO:0030593;GO:0032496;GO:0071389;GO:0001938;GO:0035924;GO:0071548;GO:0010460;GO:0034392;GO:0030072;GO:0030195;GO:0006366;GO:0002042;GO:0045840;GO:0045444;GO:0043303;GO:0042730;GO:0006367;GO:0060721;GO:0006885;GO:1903208;GO:0010613;GO:0033574;GO:0071456;GO:0019722;GO:0032765;GO:0007186;GO:0014032;GO:0030185;GO:0090023;GO:0010193;GO:0045333;GO:0043312;GO:0043278;GO:1900625;GO:0007589;GO:0071560;GO:0001516;GO:0014826;GO:0014824;GO:0032870;GO:0010469;GO:0070873;GO:0030334;GO:0030335;GO:0060585;GO:0007274;GO:0043200;GO:0051591;GO:0045586;GO:0045987;GO:0000122;GO:1904707;GO:0046321;GO:0001569;GO:0042482;GO:0071870;GO:0071356;GO:0014910;GO:0060298;GO:0035690;GO:0006351;GO:0007565;GO:0007166;GO:0043179;GO:0007205;GO:2000108;GO:0071222;GO:0048752;GO:0043066;GO:0070098;GO:0006508;GO:0071347;GO:0016264;GO:0071346
GO:0033574;0.0;0.0;0.7692307692307693;0.0;0.3333333333333333;0.0;0.6666666666666666;0.0;0.0;0.7692307692307693;0.0;0.7142857142857143;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.6666666666666666;0.0;0.3076923076923077;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.7692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.5454545454545454;0.0;0.0;0.6666666666666666;0.0;0.0;0.8333333333333334;0.6666666666666666;0.0;0.6153846153846154;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.7142857142857143;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.7692307692307693;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.6153846153846154;0.0;0.0;0.5454545454545454;0.0;0.0;0.0;0.0;0.0;0.0;0.7692307692307693;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.3076923076923077
GO:0071456;0.0;0.25;0.42857142857142855;0.0;0.9230769230769231;0.0;0.375;0.0;0.2;0.42857142857142855;0.0;0.4;0.0;0.0;0.3076923076923077;0.25;0.125;0.0;0.46153846153846156;0.0;0.2857142857142857;0.0;0.375;0.14285714285714285;0.26666666666666666;0.0;0.2857142857142857;0.26666666666666666;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.2857142857142857;0.42857142857142855;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.42857142857142855;0.0;0.0;0.5;0.0;0.0;0.375;0.25;0.23529411764705882;0.3076923076923077;0.375;0.0;0.42857142857142855;0.375;0.0;0.0;0.25;0.0;0.1111111111111111;0.11764705882352941;0.0;0.3333333333333333;0.11764705882352941;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.3076923076923077;1.0;0.26666666666666666;0.0;0.3076923076923077;0.3076923076923077;0.0;0.0;0.46153846153846156;0.3076923076923077;0.11764705882352941;0.4;0.0;0.0;0.42857142857142855;0.21052631578947367;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.25;0.46153846153846156;0.42857142857142855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.42857142857142855;0.0;0.0;0.5;0.11764705882352941;0.0;0.3076923076923077;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.0;0.26666666666666666;0.0;0.42857142857142855;0.14285714285714285;0.2857142857142857
GO:0019722;0.09090909090909091;0.11764705882352941;0.0;0.1;0.0;0.0;0.11764705882352941;0.0;0.09523809523809523;0.13333333333333333;0.0;0.125;0.0;0.13333333333333333;0.0;0.11764705882352941;0.11764705882352941;0.125;0.0;0.125;0.0;0.125;0.0;0.13333333333333333;0.125;0.125;0.13333333333333333;0.0;0.42105263157894735;0.0;0.11764705882352941;0.47058823529411764;0.42105263157894735;0.14285714285714285;0.125;0.10526315789473684;0.1111111111111111;0.1;0.0;0.125;0.13333333333333333;0.11764705882352941;0.10526315789473684;0.13333333333333333;0.11764705882352941;0.26666666666666666;0.26666666666666666;0.26666666666666666;0.11764705882352941;0.14285714285714285;0.1111111111111111;0.125;0.125;0.125;0.14285714285714285;0.14285714285714285;0.13333333333333333;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.11764705882352941;0.11764705882352941;0.1111111111111111;0.0;0.11764705882352941;0.125;0.26666666666666666;0.0;0.11764705882352941;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.10526315789473684;0.1111111111111111;0.11764705882352941;0.3076923076923077;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.125;0.11764705882352941;0.42105263157894735;0.11764705882352941;0.0;0.26666666666666666;1.0;0.1111111111111111;0.14285714285714285;0.14285714285714285;0.0;0.1;0.0;0.14285714285714285;0.1111111111111111;0.0;0.125;0.14285714285714285;0.13333333333333333;0.1;0.10526315789473684;0.10526315789473684;0.14285714285714285;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.125;0.13333333333333333;0.11764705882352941;0.0;0.0;0.1111111111111111;0.11764705882352941;0.1;0.125;0.11764705882352941;0.0;0.125;0.25;0.26666666666666666;0.125;0.10526315789473684;0.3076923076923077;0.1111111111111111;0.0;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.11764705882352941;0.13333333333333333;0.0;0.125;0.125;0.0;0.26666666666666666;0.13333333333333333;0.13333333333333333
GO:0032765;0.4166666666666667;0.10526315789473684;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.47058823529411764;0.0;0.10526315789473684;0.0;0.4444444444444444;0.0;0.1111111111111111;0.0;0.4444444444444444;0.0;0.0;0.1111111111111111;0.3333333333333333;0.11764705882352941;0.0;0.47619047619047616;0.0;0.10526315789473684;0.42105263157894735;0.47619047619047616;0.5;0.4444444444444444;0.47619047619047616;0.4;0.36363636363636365;0.0;0.4444444444444444;0.11764705882352941;0.3157894736842105;0.38095238095238093;0.47058823529411764;0.5263157894736842;0.23529411764705882;0.0;0.0;0.5263157894736842;0.5;0.5;0.4444444444444444;0.4444444444444444;0.3333333333333333;0.25;0.125;0.0;0.0;0.42105263157894735;0.0;0.3157894736842105;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;0.0;0.0;0.5263157894736842;0.3;0.10526315789473684;0.42105263157894735;0.0;0.0;0.42105263157894735;0.0;0.0;0.4;0.0;0.4444444444444444;0.21052631578947367;0.38095238095238093;0.5263157894736842;0.0;0.0;0.1111111111111111;1.0;0.125;0.0;0.0;0.45454545454545453;0.0;0.0;0.0;0.0;0.4444444444444444;0.25;0.0;0.0;0.09523809523809523;0.09523809523809523;0.0;0.47058823529411764;0.3157894736842105;0.35294117647058826;0.4444444444444444;0.47058823529411764;0.0;0.0;0.0;0.4;0.5263157894736842;0.2727272727272727;0.4444444444444444;0.42105263157894735;0.0;0.5555555555555556;0.0;0.0;0.3333333333333333;0.38095238095238093;0.0;0.0;0.0;0.125;0.3157894736842105;0.11764705882352941;0.42105263157894735;0.0;0.0;0.3333333333333333;0.1111111111111111;0.0;0.0;0.0;0.0
GO:0007186;0.4;0.13333333333333333;0.0;0.1111111111111111;0.0;0.0;0.13333333333333333;0.0;0.10526315789473684;0.15384615384615385;0.0;0.14285714285714285;0.0;0.6153846153846154;0.0;0.13333333333333333;0.13333333333333333;0.5714285714285714;0.0;0.14285714285714285;0.0;0.14285714285714285;0.0;0.15384615384615385;0.14285714285714285;0.14285714285714285;0.9230769230769231;0.0;0.47058823529411764;0.0;0.13333333333333333;0.5333333333333333;0.47058823529411764;0.6666666666666666;0.5714285714285714;0.11764705882352941;0.5;0.4444444444444444;0.0;0.5714285714285714;0.15384615384615385;0.5333333333333333;0.11764705882352941;0.6153846153846154;0.13333333333333333;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.5333333333333333;0.16666666666666666;0.125;0.5714285714285714;0.14285714285714285;0.5714285714285714;0.16666666666666666;0.16666666666666666;0.15384615384615385;0.0;0.5333333333333333;0.0;0.5333333333333333;0.0;0.13333333333333333;0.13333333333333333;0.125;0.0;0.13333333333333333;0.5714285714285714;0.3076923076923077;0.0;0.13333333333333333;0.5;0.13333333333333333;0.13333333333333333;0.11764705882352941;0.125;0.5333333333333333;0.36363636363636365;0.125;0.125;0.125;0.5714285714285714;0.13333333333333333;0.47058823529411764;0.13333333333333333;0.0;0.3076923076923077;0.14285714285714285;0.125;1.0;0.16666666666666666;0.0;0.1111111111111111;0.0;0.16666666666666666;0.125;0.0;0.14285714285714285;0.16666666666666666;0.15384615384615385;0.1111111111111111;0.11764705882352941;0.11764705882352941;0.16666666666666666;0.15384615384615385;0.5333333333333333;0.6153846153846154;0.5714285714285714;0.15384615384615385;0.13333333333333333;0.0;0.0;0.5;0.13333333333333333;0.4444444444444444;0.5714285714285714;0.5333333333333333;0.0;0.14285714285714285;0.2857142857142857;0.3076923076923077;0.5714285714285714;0.47058823529411764;0.36363636363636365;0.125;0.0;0.16666666666666666;0.5333333333333333;0.9230769230769231;0.5333333333333333;0.15384615384615385;0.0;0.5714285714285714;0.14285714285714285;0.0;0.3076923076923077;0.15384615384615385;0.15384615384615385
GO:0014032;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.42857142857142855;0.10526315789473684;0.15384615384615385;0.0;0.14285714285714285;0.5454545454545454;0.0;0.0;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.18181818181818182;0.13333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.18181818181818182;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.0;0.0;0.0;0.18181818181818182;0.13333333333333333;0.13333333333333333;0.125;0.0;0.13333333333333333;0.0;0.3076923076923077;0.0;0.0;0.0;0.13333333333333333;0.0;0.11764705882352941;0.125;0.0;0.5454545454545454;0.125;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.14285714285714285;0.0;0.16666666666666666;1.0;0.0;0.0;0.0;0.16666666666666666;0.125;0.0;0.0;0.0;0.15384615384615385;0.1111111111111111;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.2857142857142857;0.3076923076923077;0.0;0.0;0.36363636363636365;0.125;0.0;0.16666666666666666;0.0;0.15384615384615385;0.0;0.15384615384615385;0.18181818181818182;0.0;0.14285714285714285;0.0;0.3076923076923077;0.15384615384615385;0.15384615384615385
GO:0030185;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.125;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0090023;0.3076923076923077;0.09523809523809523;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.16;0.0;0.0;0.0;0.0;0.42105263157894735;0.0;0.09523809523809523;0.0;0.4;0.0;0.1;0.0;0.4;0.0;0.0;0.1;0.3;0.10526315789473684;0.0;0.34782608695652173;0.0;0.09523809523809523;0.38095238095238093;0.43478260869565216;0.4444444444444444;0.4;0.43478260869565216;0.7272727272727273;0.3333333333333333;0.0;0.4;0.10526315789473684;0.2857142857142857;0.34782608695652173;0.42105263157894735;0.38095238095238093;0.21052631578947367;0.0;0.0;0.38095238095238093;0.4444444444444444;0.7272727272727273;0.4;0.1;0.3;0.2222222222222222;0.1111111111111111;0.0;0.0;0.38095238095238093;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.0;0.0;0.38095238095238093;0.2727272727272727;0.09523809523809523;0.47619047619047616;0.0;0.0;0.38095238095238093;0.0;0.0;0.45454545454545453;0.0;0.3;0.19047619047619047;0.34782608695652173;0.38095238095238093;0.0;0.0;0.1;0.45454545454545453;0.1111111111111111;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.2222222222222222;0.0;0.0;0.08695652173913043;0.08695652173913043;0.0;0.42105263157894735;0.2857142857142857;0.7368421052631579;0.8;0.42105263157894735;0.0;0.0;0.0;0.36363636363636365;0.38095238095238093;0.25;0.4;0.38095238095238093;0.0;0.4;0.0;0.0;0.7;0.34782608695652173;0.0;0.0;0.0;0.1111111111111111;0.2857142857142857;0.10526315789473684;0.38095238095238093;0.0;0.0;0.3;0.1;0.0;0.0;0.0;0.0
GO:0010193;0.0;0.0;0.6153846153846154;0.0;0.5;0.0;0.5333333333333333;0.0;0.0;0.46153846153846156;0.0;0.5714285714285714;0.0;0.0;0.5;0.0;0.0;0.0;0.6666666666666666;0.0;0.3076923076923077;0.0;0.5333333333333333;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.0;0.7272727272727273;0.0;0.0;0.4;0.0;0.0;0.6666666666666666;0.4;0.0;0.46153846153846156;0.5333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.46153846153846156;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.46153846153846156;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.46153846153846156;0.0;0.0;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.46153846153846156;0.0;0.3076923076923077
GO:0045333;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.10526315789473684;0.15384615384615385;0.26666666666666666;0.14285714285714285;0.0;0.0;0.0;0.13333333333333333;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.3076923076923077;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.125;0.0;0.13333333333333333;0.0;0.3076923076923077;0.0;0.0;0.0;0.13333333333333333;0.0;0.23529411764705882;0.125;0.0;0.36363636363636365;0.125;0.0;0.375;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.14285714285714285;0.0;0.16666666666666666;0.16666666666666666;0.0;0.0;0.0;1.0;0.125;0.0;0.0;0.0;0.15384615384615385;0.2222222222222222;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.3076923076923077;0.0;0.0;0.36363636363636365;0.25;0.0;0.16666666666666666;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.0;0.14285714285714285;0.3333333333333333;0.3076923076923077;0.15384615384615385;0.15384615384615385
GO:0043312;0.0;0.10526315789473684;0.0;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.08695652173913043;0.11764705882352941;0.0;0.1111111111111111;0.0;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.0;0.0;0.23529411764705882;0.0;0.0;0.11764705882352941;0.1111111111111111;0.0;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.11764705882352941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.125;0.11764705882352941;0.125;0.0;0.0;0.0;0.0;0.10526315789473684;0.10526315789473684;0.1;0.0;0.10526315789473684;0.0;0.11764705882352941;0.0;0.0;0.0;0.10526315789473684;0.0;0.09523809523809523;0.1;0.0;0.13333333333333333;0.1;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.1111111111111111;0.0;0.125;0.125;0.125;0.0;0.0;0.125;1.0;0.0;0.0;0.125;0.11764705882352941;0.09090909090909091;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.11764705882352941;0.0;0.0;0.13333333333333333;0.1;0.0;0.125;0.0;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.1111111111111111;0.0;0.11764705882352941;0.11764705882352941;0.11764705882352941
GO:0043278;0.0;0.0;0.5333333333333333;0.0;0.2857142857142857;0.0;0.47058823529411764;0.0;0.0;0.5333333333333333;0.0;0.5;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.5714285714285714;0.0;0.26666666666666666;0.0;0.47058823529411764;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.6153846153846154;0.0;0.0;0.5882352941176471;0.0;0.0;0.42857142857142855;0.5882352941176471;0.0;0.5333333333333333;0.47058823529411764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7142857142857143;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;1.0;0.0;0.0;0.5333333333333333;0.0;0.0;0.0;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.625;0.5333333333333333;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.26666666666666666
GO:1900625;0.36363636363636365;0.11764705882352941;0.0;0.4;0.0;0.0;0.0;0.0;0.19047619047619047;0.0;0.0;0.0;0.0;0.5333333333333333;0.0;0.11764705882352941;0.0;0.375;0.0;0.125;0.0;0.5;0.0;0.0;0.125;0.375;0.13333333333333333;0.0;0.42105263157894735;0.0;0.11764705882352941;0.47058823529411764;0.7368421052631579;0.5714285714285714;0.375;0.42105263157894735;0.4444444444444444;0.4;0.0;0.375;0.13333333333333333;0.35294117647058826;0.42105263157894735;0.5333333333333333;0.47058823529411764;0.26666666666666666;0.0;0.0;0.47058823529411764;0.5714285714285714;0.4444444444444444;0.5;0.125;0.375;0.2857142857142857;0.14285714285714285;0.0;0.0;0.47058823529411764;0.0;0.35294117647058826;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.47058823529411764;0.3333333333333333;0.11764705882352941;0.35294117647058826;0.0;0.0;0.47058823529411764;0.0;0.0;0.3333333333333333;0.0;0.375;0.23529411764705882;0.3157894736842105;0.47058823529411764;0.0;0.0;0.125;0.4444444444444444;0.14285714285714285;0.0;0.0;0.4;0.0;0.0;0.0;0.0;1.0;0.2857142857142857;0.0;0.0;0.10526315789473684;0.10526315789473684;0.0;0.26666666666666666;0.35294117647058826;0.4;0.5;0.5333333333333333;0.0;0.0;0.0;0.3333333333333333;0.47058823529411764;0.3;0.5;0.47058823529411764;0.0;0.5;0.0;0.0;0.375;0.42105263157894735;0.0;0.0;0.0;0.14285714285714285;0.35294117647058826;0.13333333333333333;0.47058823529411764;0.0;0.0;0.375;0.125;0.0;0.0;0.0;0.0
GO:0007589;0.2;0.13333333333333333;0.0;0.2222222222222222;0.0;0.6666666666666666;0.0;0.0;0.21052631578947367;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.13333333333333333;0.0;0.2857142857142857;0.0;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.14285714285714285;0.2857142857142857;0.15384615384615385;0.0;0.23529411764705882;0.0;0.13333333333333333;0.4;0.23529411764705882;0.3333333333333333;0.2857142857142857;0.11764705882352941;0.25;0.2222222222222222;0.0;0.2857142857142857;0.15384615384615385;0.26666666666666666;0.23529411764705882;0.3076923076923077;0.4;0.46153846153846156;0.0;0.0;0.26666666666666666;0.3333333333333333;0.25;0.2857142857142857;0.14285714285714285;0.2857142857142857;0.6666666666666666;0.16666666666666666;0.0;0.6666666666666666;0.4;0.0;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.0;0.0;0.4;0.25;0.6666666666666666;0.5333333333333333;0.0;0.0;0.26666666666666666;0.0;0.5;0.5;0.0;0.2857142857142857;0.4;0.23529411764705882;0.26666666666666666;0.0;0.0;0.14285714285714285;0.25;0.16666666666666666;0.0;0.6666666666666666;0.2222222222222222;0.0;0.0;0.125;0.0;0.2857142857142857;1.0;0.0;0.0;0.11764705882352941;0.11764705882352941;0.0;0.3076923076923077;0.26666666666666666;0.3076923076923077;0.2857142857142857;0.3076923076923077;0.0;0.0;0.0;0.25;0.26666666666666666;0.2222222222222222;0.2857142857142857;0.26666666666666666;0.0;0.2857142857142857;0.0;0.0;0.2857142857142857;0.23529411764705882;0.0;0.0;0.0;0.16666666666666666;0.26666666666666666;0.15384615384615385;0.26666666666666666;0.0;0.0;0.2857142857142857;0.14285714285714285;0.0;0.0;0.0;0.0
GO:0071560;0.0;0.125;0.5714285714285714;0.0;0.3076923076923077;0.0;0.5;0.0;0.1;0.5714285714285714;0.0;0.5333333333333333;0.0;0.0;0.46153846153846156;0.125;0.125;0.0;0.46153846153846156;0.0;0.2857142857142857;0.0;0.5;0.14285714285714285;0.13333333333333333;0.0;0.14285714285714285;0.4;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.5714285714285714;0.7142857142857143;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.5714285714285714;0.0;0.0;0.5;0.0;0.0;0.5;0.125;0.11764705882352941;0.3076923076923077;0.5;0.0;0.8571428571428571;0.5;0.0;0.0;0.125;0.0;0.1111111111111111;0.11764705882352941;0.0;0.16666666666666666;0.11764705882352941;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.46153846153846156;0.42857142857142855;0.13333333333333333;0.0;0.15384615384615385;0.15384615384615385;0.0;0.0;0.46153846153846156;0.15384615384615385;0.11764705882352941;0.5333333333333333;0.0;0.0;1.0;0.10526315789473684;0.0;0.0;0.6153846153846154;0.0;0.0;0.0;0.0;0.0;0.125;0.6153846153846154;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.7142857142857143;0.0;0.0;0.6666666666666666;0.11764705882352941;0.0;0.15384615384615385;0.0;0.14285714285714285;0.0;0.7142857142857143;0.0;0.0;0.13333333333333333;0.0;0.7142857142857143;0.14285714285714285;0.7142857142857143
GO:0001516;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.08;0.10526315789473684;0.2857142857142857;0.1;0.0;0.0;0.0;0.09523809523809523;0.5714285714285714;0.0;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.1;0.0;0.10526315789473684;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.0;0.21052631578947367;0.21052631578947367;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.09523809523809523;0.09090909090909091;0.0;0.09523809523809523;0.0;0.21052631578947367;0.0;0.0;0.0;0.09523809523809523;0.0;0.2608695652173913;0.09090909090909091;0.0;0.23529411764705882;0.09090909090909091;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.21052631578947367;0.1;0.0;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.2222222222222222;0.09090909090909091;0.0;0.0;0.0;0.10526315789473684;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.09523809523809523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2;0.21052631578947367;0.0;0.0;0.23529411764705882;0.2727272727272727;0.0;0.1111111111111111;0.0;0.10526315789473684;0.0;0.10526315789473684;0.0;0.0;0.1;0.3333333333333333;0.21052631578947367;0.10526315789473684;0.10526315789473684
