;GO:0045409;GO:0007096;GO:0015031;GO:0046854;GO:0045648;GO:0001672;GO:0046856;GO:0032727;GO:0001666;GO:0045892;GO:0030308;GO:0034622;GO:0031116;GO:0019886;GO:0035556;GO:1903774;GO:0051260;GO:0007265;GO:0006298;GO:0007266;GO:0045779;GO:0006974;GO:0006699;GO:0045659;GO:0045656;GO:0071480;GO:0048010;GO:0001558;GO:0001837;GO:0018026;GO:0010942;GO:0071407;GO:2000401;GO:0032435;GO:0035264;GO:0043405;GO:0043647;GO:0043408;GO:1902850;GO:1903543;GO:0008285;GO:0008284;GO:0051271;GO:0045786;GO:0008203;GO:0038095;GO:0060669;GO:0006661;GO:0045944;GO:0001890;GO:0002223;GO:0006813;GO:0034728;GO:0030889;GO:0019221;GO:0045671;GO:0016197;GO:0032147;GO:0030521;GO:0030520;GO:0016236;GO:0050852;GO:0036503;GO:0060770;GO:0031295;GO:1903551;GO:0000209;GO:1902188;GO:0048701;GO:0008333;GO:0009306;GO:1902746;GO:0097198;GO:0097352;GO:0016064;GO:0031047;GO:0050900;GO:2001238;GO:0017157;GO:0007050;GO:0007175;GO:0061098;GO:0045445;GO:0006366;GO:0046777;GO:0006364;GO:0006886;GO:0023014;GO:0006367;GO:0006368;GO:0009749;GO:0000381;GO:0071850;GO:0070365;GO:0000380;GO:0051607;GO:2000397;GO:0051603;GO:0016578;GO:0071218;GO:0045737;GO:0032482;GO:1901796;GO:0045732;GO:1990182;GO:0043312;GO:1905634;GO:1904706;GO:0043434;GO:0045736;GO:0045579;GO:0071285;GO:0030216;GO:0007219;GO:0043162;GO:0015918;GO:0010507;GO:0046034;GO:0010501;GO:0035987;GO:0032355;GO:0018105;GO:2001014;GO:0072659;GO:0010586;GO:0043966;GO:2001271;GO:0043200;GO:0006469;GO:0006977;GO:0009968;GO:0048863;GO:0000082;GO:0032465;GO:0010952;GO:0071236;GO:0050777;GO:0010793;GO:0006351;GO:0031098;GO:0030163;GO:0006355;GO:0051085;GO:0048864;GO:0006513;GO:0006357;GO:0097676;GO:0043066;GO:0006904;GO:0043065;GO:0010569;GO:0036258;GO:0030036;GO:0035722
GO:0032465;0.11428571428571432;0.4285714285714286;0.0;0.0;0.16666666666666663;0.36363636363636365;0.0;0.19999999999999996;0.0;0.10810810810810811;0.3076923076923077;0.0;0.1428571428571429;0.0;0.4444444444444444;0.1875;0.0;0.36363636363636365;0.0;0.33333333333333337;0.1875;0.0;0.0;0.13793103448275867;0.14814814814814814;0.0;0.33333333333333337;0.4444444444444444;0.0;0.0;0.4;0.0;0.2857142857142857;0.10256410256410253;0.0;0.12903225806451613;0.0;0.16666666666666663;0.0;0.18181818181818177;0.4;0.4;0.36363636363636365;0.5555555555555556;0.0;0.25;0.0;0.0;0.10526315789473684;0.0;0.12903225806451613;0.0;0.0;0.1428571428571429;0.4;0.14814814814814814;0.0;0.09523809523809523;0.3076923076923077;0.3076923076923077;0.0;0.16666666666666663;0.0;0.19047619047619047;0.14814814814814814;0.36363636363636365;0.0;0.16666666666666663;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;0.1875;0.0;0.15384615384615385;0.33333333333333337;0.41666666666666663;0.06557377049180324;0.0888888888888889;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.21052631578947367;0.33333333333333337;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.10416666666666663;0.33333333333333337;0.33333333333333337;0.15000000000000002;0.0;0.0;0.2727272727272727;0.2857142857142857;0.0;0.10416666666666663;0.12121212121212122;0.0;0.0;0.4;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.2666666666666667;0.0;0.0;0.0;0.08510638297872342;0.0;0.09756097560975607;0.125;0.25;0.0;0.0;1.0;0.12903225806451613;0.0;0.23076923076923073;0.12;0.0;0.2857142857142857;0.0;0.19047619047619047;0.0;0.0;0.0;0.18181818181818177;0.0;0.2857142857142857;0.0;0.2857142857142857;0.19047619047619047;0.0;0.0;0.36363636363636365
GO:0010952;0.19999999999999996;0.10810810810810811;0.0;0.0;0.13953488372093026;0.125;0.0;0.11428571428571432;0.0;0.16981132075471694;0.11764705882352944;0.0;0.12765957446808507;0.0;0.1333333333333333;0.11111111111111116;0.0;0.125;0.0;0.12121212121212122;0.08108108108108103;0.0;0.0;0.07999999999999996;0.08333333333333337;0.0;0.12121212121212122;0.1333333333333333;0.0;0.0;0.2068965517241379;0.0;0.11428571428571432;0.23076923076923073;0.0;0.3023255813953488;0.0;0.2894736842105263;0.0;0.14634146341463417;0.12903225806451613;0.2068965517241379;0.125;0.12903225806451613;0.0;0.10810810810810811;0.0;0.0;0.3125;0.0;0.0980392156862745;0.0;0.0;0.08163265306122447;0.12903225806451613;0.08333333333333337;0.0;0.5227272727272727;0.11764705882352944;0.11764705882352944;0.0;0.11363636363636365;0.0;0.09523809523809523;0.13043478260869568;0.125;0.0;0.10526315789473684;0.0;0.0;0.0;0.12121212121212122;0.0;0.0;0.0;0.1428571428571429;0.0;0.1333333333333333;0.12121212121212122;0.11764705882352944;0.17808219178082196;0.4893617021276596;0.0;0.0;0.0;0.0;0.0;0.08510638297872342;0.0;0.0;0.0;0.2571428571428571;0.10810810810810811;0.0;0.0;0.0;0.13043478260869568;0.0;0.0;0.0;0.4509803921568627;0.12121212121212122;0.12121212121212122;0.4193548387096774;0.0;0.0;0.09375;0.11428571428571432;0.0;0.21311475409836067;0.11538461538461542;0.0;0.0;0.12903225806451613;0.0;0.0;0.16216216216216217;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.2857142857142857;0.0;0.24528301886792447;0.08695652173913049;0.10810810810810811;0.0;0.0;0.12903225806451613;1.0;0.0;0.08823529411764708;0.11363636363636365;0.0;0.11428571428571432;0.0;0.2432432432432432;0.0;0.0;0.0;0.23684210526315785;0.0;0.11428571428571432;0.0;0.18181818181818177;0.2432432432432432;0.0;0.0;0.125
GO:0071236;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.08695652173913049;0.0;0.18181818181818177;0.0;0.0;0.16666666666666663;0.0;0.0;0.18181818181818177;0.0;0.15384615384615385;0.15384615384615385;0.16000000000000003;0.1428571428571429;0.0;0.4444444444444444;0.0625;0.0;0.0;0.2666666666666667;0.1428571428571429;0.0;0.18181818181818177;0.07407407407407407;0.0;0.6;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.1333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.11111111111111116;0.0;0.0714285714285714;0.0;0.0;0.06060606060606055;0.0;0.16666666666666663;0.0;0.16666666666666663;0.0;0.0;0.0;0.1333333333333333;0.1333333333333333;0.15384615384615385;0.07692307692307687;0.1785714285714286;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.0;0.09523809523809523;0.0;0.05555555555555558;0.16666666666666663;0.1333333333333333;0.11764705882352944;0.16666666666666663;0.0;0.0;0.1333333333333333;0.0;0.0;0.19999999999999996;0.05882352941176472;0.08333333333333337;0.08333333333333337;0.0;0.0714285714285714;0.06451612903225812;0.06451612903225812;0.25;0.0;0.11111111111111116;0.18181818181818177;0.07407407407407407;0.11111111111111116;0.0;0.0;0.06896551724137934;0.4285714285714286;0.0;0.1428571428571429;0.0;0.0;0.1428571428571429;0.07407407407407407;0.0;0.0;0.2142857142857143;0.0;0.0;0.5;0.16666666666666663;0.16666666666666663;0.07692307692307687;0.0;0.0;0.050000000000000044;0.09999999999999998;0.19999999999999996;0.23076923076923073;0.07692307692307687;0.0;0.0;0.09523809523809523;0.06060606060606055;0.0;0.25;0.0;0.07999999999999996;0.0;0.19999999999999996;0.16666666666666663;0.0;0.0;1.0;0.0;0.0;0.06060606060606055;0.2857142857142857;0.0;0.0;0.18181818181818177;0.18181818181818177;0.08695652173913049;0.0;0.05555555555555558;0.0;0.1428571428571429;0.0;0.0;0.1333333333333333;0.16666666666666663;0.15384615384615385
GO:0050777;0.10810810810810811;0.1578947368421053;0.0;0.0;0.15384615384615385;0.2142857142857143;0.0;0.17647058823529416;0.0;0.10256410256410253;0.2666666666666667;0.0;0.09677419354838712;0.0;0.25;0.16666666666666663;0.0;0.2142857142857143;0.0;0.19999999999999996;0.23529411764705888;0.0;0.0;0.2068965517241379;0.2222222222222222;0.0;0.19999999999999996;0.25;0.0;0.0;0.23076923076923073;0.0;0.25;0.09756097560975607;0.0;0.12121212121212122;0.0;0.15384615384615385;0.0;0.12;0.33333333333333337;0.23076923076923073;0.3076923076923077;0.33333333333333337;0.0;0.375;0.0;0.0;0.07317073170731703;0.0;0.19354838709677424;0.0;0.0;0.2142857142857143;0.23076923076923073;0.2222222222222222;0.0;0.06666666666666665;0.1875;0.1875;0.0;0.25;0.0;0.17391304347826086;0.13793103448275867;0.2142857142857143;0.0;0.15000000000000002;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.23529411764705888;0.0;0.1428571428571429;0.19999999999999996;0.2666666666666667;0.09836065573770492;0.0625;0.0;0.0;0.0;0.0;0.0;0.10344827586206895;0.0;0.0;0.0;0.13636363636363635;0.2222222222222222;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.05769230769230771;0.19999999999999996;0.2857142857142857;0.13636363636363635;0.0;0.0;0.23076923076923073;0.25;0.0;0.07843137254901966;0.11428571428571432;0.0;0.0;0.23076923076923073;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.08163265306122447;0.0;0.09302325581395354;0.07692307692307687;0.375;0.0;0.0;0.23076923076923073;0.08823529411764708;0.0;1.0;0.11111111111111116;0.0;0.17647058823529416;0.0;0.125;0.0;0.0;0.0;0.12;0.0;0.25;0.0;0.17647058823529416;0.17391304347826086;0.0;0.0;0.2142857142857143
GO:0010793;0.10416666666666663;0.09677419354838712;0.0;0.0;0.07692307692307687;0.11538461538461542;0.0;0.10344827586206895;0.0;0.12244897959183676;0.1071428571428571;0.0;0.06976744186046513;0.0;0.125;0.09999999999999998;0.0;0.11538461538461542;0.0;0.11111111111111116;0.09999999999999998;0.0;0.0;0.06818181818181823;0.0714285714285714;0.0;0.11111111111111116;0.125;0.0;0.0;0.12;0.0;0.1428571428571429;0.09615384615384615;0.0;0.11363636363636365;0.0;0.1351351351351351;0.0;0.1428571428571429;0.12;0.12;0.16000000000000003;0.12;0.0;0.09677419354838712;0.0;0.0;0.12;0.0;0.06521739130434778;0.0;0.0;0.06976744186046513;0.12;0.0714285714285714;0.0;0.09090909090909094;0.1071428571428571;0.1071428571428571;0.0;0.07692307692307687;0.0;0.08333333333333337;0.0714285714285714;0.11538461538461542;0.0;0.09375;0.0;0.0;0.0;0.11111111111111116;0.0;0.0;0.0;0.2222222222222222;0.0;0.07317073170731703;0.19999999999999996;0.1071428571428571;0.06756756756756754;0.08620689655172409;0.0;0.0;0.0;0.0;0.0;0.07317073170731703;0.0;0.0;0.0;0.19354838709677424;0.09677419354838712;0.0;0.0;0.0;0.32352941176470584;0.0;0.0;0.0;0.08064516129032262;0.11111111111111116;0.11111111111111116;0.15625;0.0;0.0;0.33333333333333337;0.10344827586206895;0.0;0.08064516129032262;0.0625;0.0;0.0;0.12;0.0;0.0;0.125;0.0;0.0;0.0;0.0;0.0;0.09999999999999998;0.0;0.0;0.0;0.08333333333333337;0.0;0.09259259259259256;0.0461538461538461;0.09677419354838712;0.0;0.0;0.12;0.11363636363636365;0.0;0.11111111111111116;1.0;0.0;0.10344827586206895;0.0;0.18181818181818177;0.0;0.0;0.0;0.17647058823529416;0.0;0.10344827586206895;0.0;0.10344827586206895;0.1470588235294118;0.0;0.0;0.11538461538461542
GO:0006351;0.0;0.0;0.0;0.15000000000000002;0.0;0.0;0.15000000000000002;0.0;0.0;0.0;0.0;0.06060606060606055;0.0;0.0;0.0625;0.0;0.05882352941176472;0.05882352941176472;0.4285714285714286;0.05714285714285716;0.0;0.0625;0.25;0.0;0.0;0.052631578947368474;0.05714285714285716;0.0;0.0625;0.2195121951219512;0.0;0.05714285714285716;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.05555555555555558;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.05128205128205132;0.0;0.2142857142857143;0.0;0.0;0.03703703703703709;0.0;0.06060606060606055;0.0;0.06060606060606055;0.0;0.0;0.0;0.05555555555555558;0.05555555555555558;0.125;0.04255319148936165;0.14893617021276595;0.0;0.0;0.0;0.2432432432432432;0.0;0.0;0.0;0.04761904761904767;0.0;0.18000000000000005;0.06060606060606055;0.0;0.052631578947368474;0.06060606060606055;0.0;0.0;0.05555555555555558;0.0;0.0;0.06451612903225812;0.9655172413793104;0.23684210526315785;0.46875;0.0;0.2142857142857143;0.8620689655172413;0.8620689655172413;0.0;0.0;0.05128205128205132;0.0625;0.4285714285714286;0.0;0.0;0.19354838709677424;0.2093023255813954;0.05128205128205132;0.0;0.05714285714285716;0.0;0.0;0.05714285714285716;0.04166666666666663;0.0;0.0;0.0;0.0;0.0;0.05405405405405406;0.06060606060606055;0.06060606060606055;0.22499999999999998;0.0;0.0;0.23529411764705888;0.5357142857142857;0.06451612903225812;0.0;0.22499999999999998;0.0;0.0;0.5172413793103448;0.19148936170212771;0.0;0.0;0.0;0.0273972602739726;0.0;0.06451612903225812;0.06060606060606055;0.0;0.0;0.06060606060606055;0.0;0.0;1.0;0.05405405405405406;0.17647058823529416;0.0;0.0625;0.0625;0.2432432432432432;0.0;0.18000000000000005;0.0;0.05714285714285716;0.0;0.0;0.05555555555555558;0.06060606060606055;0.05882352941176472
GO:0031098;0.10256410256410253;0.19999999999999996;0.0;0.07407407407407407;0.1428571428571429;0.2666666666666667;0.07407407407407407;0.1578947368421053;0.2142857142857143;0.09756097560975607;0.23529411764705888;0.125;0.125;0.0;0.5454545454545454;0.15000000000000002;0.11764705882352944;0.5833333333333333;0.2222222222222222;0.5384615384615384;0.15000000000000002;0.5454545454545454;0.05555555555555558;0.12121212121212122;0.12903225806451613;0.21052631578947367;0.4285714285714286;0.3076923076923077;0.1333333333333333;0.06451612903225812;0.2857142857142857;0.25;0.2222222222222222;0.09302325581395354;0.0;0.11428571428571432;0.09523809523809523;0.1428571428571429;0.10526315789473684;0.15384615384615385;0.2857142857142857;0.2857142857142857;0.2666666666666667;0.2857142857142857;0.0;0.33333333333333337;0.0;0.0625;0.09523809523809523;0.0;0.18181818181818177;0.0;0.125;0.125;0.5;0.12903225806451613;0.0;0.08695652173913049;0.4;0.4;0.11764705882352944;0.23076923076923073;0.19354838709677424;0.16000000000000003;0.12903225806451613;0.2666666666666667;0.07407407407407407;0.13636363636363635;0.0;0.0;0.07999999999999996;0.25;0.050000000000000044;0.125;0.10526315789473684;0.21052631578947367;0.125;0.1333333333333333;0.25;0.3125;0.06153846153846154;0.08163265306122447;0.1428571428571429;0.052631578947368474;0.0714285714285714;0.0714285714285714;0.0;0.2142857142857143;0.05714285714285716;0.05714285714285716;0.11764705882352944;0.17391304347826086;0.26315789473684215;0.1333333333333333;0.06451612903225812;0.1428571428571429;0.12903225806451613;0.0;0.06060606060606055;0.33333333333333337;0.07547169811320753;0.5384615384615384;0.25;0.125;0.11111111111111116;0.06451612903225812;0.19999999999999996;0.2222222222222222;0.10526315789473684;0.07547169811320753;0.10810810810810811;0.2222222222222222;0.125;0.5;0.06666666666666665;0.0;0.18181818181818177;0.045454545454545414;0.08333333333333337;0.1428571428571429;0.11111111111111116;0.06666666666666665;0.21052631578947367;0.0;0.07999999999999996;0.05405405405405406;0.07843137254901966;0.11764705882352944;0.0888888888888889;0.23404255319148937;0.19999999999999996;0.1428571428571429;0.125;0.2857142857142857;0.11428571428571432;0.2857142857142857;0.17647058823529416;0.10344827586206895;0.05405405405405406;1.0;0.0;0.16000000000000003;0.1333333333333333;0.1333333333333333;0.07407407407407407;0.15384615384615385;0.050000000000000044;0.2222222222222222;0.11111111111111116;0.2222222222222222;0.16000000000000003;0.10526315789473684;0.125;0.46153846153846156
GO:0030163;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.11428571428571432;0.0;0.0;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.12903225806451613;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;0.46153846153846156;0.0;0.0;0.0;0.36363636363636365;0.0;0.0;0.0;0.0;0.0;0.22857142857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17142857142857137;0.34782608695652173;0.24;0.0;0.2962962962962963;0.1875;0.1875;0.0;0.0;0.0;0.0;0.2142857142857143;0.0;0.0;0.6153846153846154;0.2857142857142857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.14634146341463417;0.2857142857142857;0.0;0.0;0.31999999999999995;0.0;0.0;0.2727272727272727;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17647058823529416;0.0;1.0;0.0;0.0;0.0;0.36363636363636365;0.0;0.22857142857142854;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0006355;0.3157894736842105;0.14814814814814814;0.0;0.0;0.11428571428571432;0.18181818181818177;0.0;0.11538461538461542;0.0;0.5294117647058824;0.16666666666666663;0.0;0.10256410256410253;0.0;0.19999999999999996;0.11111111111111116;0.0;0.18181818181818177;0.0;0.17391304347826086;0.11111111111111116;0.0;0.0;0.09999999999999998;0.10526315789473684;0.0;0.17391304347826086;0.19999999999999996;0.0;0.0;0.19047619047619047;0.0;0.16000000000000003;0.19999999999999996;0.0;0.2432432432432432;0.0;0.30000000000000004;0.0;0.12121212121212122;0.19047619047619047;0.19047619047619047;0.18181818181818177;0.19047619047619047;0.0;0.14814814814814814;0.0;0.0;0.5142857142857142;0.0;0.09523809523809523;0.0;0.0;0.10256410256410253;0.19047619047619047;0.10526315789473684;0.0;0.1875;0.16666666666666663;0.16666666666666663;0.0;0.11428571428571432;0.0;0.125;0.10526315789473684;0.18181818181818177;0.0;0.10344827586206895;0.0;0.0;0.0;0.17391304347826086;0.0;0.0;0.0;0.25;0.0;0.10810810810810811;0.17391304347826086;0.16666666666666663;0.13432835820895528;0.17647058823529416;0.0;0.0;0.0;0.0;0.0;0.10810810810810811;0.0;0.0;0.0;0.5454545454545454;0.14814814814814814;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.1636363636363637;0.17391304347826086;0.17391304347826086;0.2592592592592593;0.0;0.0;0.13636363636363635;0.16000000000000003;0.0;0.1636363636363637;0.09090909090909094;0.0;0.0;0.19047619047619047;0.0;0.0;0.2222222222222222;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.16981132075471694;0.0;0.19148936170212771;0.06557377049180324;0.14814814814814814;0.0;0.0;0.19047619047619047;0.2432432432432432;0.0;0.125;0.18181818181818177;0.0;0.16000000000000003;0.0;1.0;0.0;0.0;0.0;0.9473684210526316;0.0;0.16000000000000003;0.0;0.16000000000000003;0.3846153846153846;0.0;0.0;0.18181818181818177
GO:0051085;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.19999999999999996;0.0;0.16666666666666663;0.16666666666666663;0.07692307692307687;0.15384615384615385;0.0;0.19999999999999996;0.06451612903225812;0.0;0.0;0.125;0.15384615384615385;0.0;0.19999999999999996;0.07692307692307687;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.125;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.0;0.07407407407407407;0.0;0.0;0.0625;0.0;0.18181818181818177;0.0;0.18181818181818177;0.0;0.0;0.0;0.1428571428571429;0.1428571428571429;0.16666666666666663;0.07999999999999996;0.06666666666666665;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.09999999999999998;0.0;0.05714285714285716;0.18181818181818177;0.0;0.125;0.18181818181818177;0.0;0.0;0.1428571428571429;0.0;0.0;0.2222222222222222;0.06060606060606055;0.08695652173913049;0.08695652173913049;0.0;0.07407407407407407;0.06666666666666665;0.06666666666666665;0.0;0.0;0.11764705882352944;0.19999999999999996;0.07692307692307687;0.0;0.0;0.0;0.0714285714285714;0.11764705882352944;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.18181818181818177;0.18181818181818177;0.07999999999999996;0.0;0.0;0.05128205128205132;0.10526315789473684;0.2222222222222222;0.0;0.07999999999999996;0.0;0.0;0.09999999999999998;0.0625;0.0;0.0;0.0;0.039215686274509776;0.0;0.2222222222222222;0.18181818181818177;0.0;0.0;0.18181818181818177;0.0;0.0;0.0625;0.1333333333333333;0.0;0.0;1.0;0.19999999999999996;0.09090909090909094;0.0;0.05714285714285716;0.0;0.15384615384615385;0.0;0.0;0.1428571428571429;0.18181818181818177;0.16666666666666663
GO:0048864;0.0;0.0;0.0;0.09090909090909094;0.0;0.0;0.09090909090909094;0.0;0.0;0.0;0.0;0.18181818181818177;0.0;0.0;0.19999999999999996;0.0;0.16666666666666663;0.16666666666666663;0.07692307692307687;0.15384615384615385;0.0;0.19999999999999996;0.06451612903225812;0.0;0.0;0.125;0.15384615384615385;0.0;0.5;0.07692307692307687;0.0;0.15384615384615385;0.0;0.0;0.2222222222222222;0.0;0.125;0.0;0.1428571428571429;0.0;0.0;0.0;0.0;0.0;0.0;0.11764705882352944;0.19999999999999996;0.07407407407407407;0.0;0.30000000000000004;0.0625;0.0;0.18181818181818177;0.0;0.18181818181818177;0.0;0.0;0.0;0.1428571428571429;0.1428571428571429;0.16666666666666663;0.07999999999999996;0.06666666666666665;0.0;0.0;0.0;0.09090909090909094;0.0;0.16666666666666663;0.0;0.09999999999999998;0.0;0.05714285714285716;0.18181818181818177;0.0;0.125;0.18181818181818177;0.0;0.0;0.1428571428571429;0.0;0.0;0.5714285714285714;0.06060606060606055;0.08695652173913049;0.08695652173913049;0.0;0.07407407407407407;0.06666666666666665;0.06666666666666665;0.0;0.0;0.11764705882352944;0.5;0.07692307692307687;0.0;0.0;0.0;0.0714285714285714;0.11764705882352944;0.0;0.15384615384615385;0.0;0.0;0.15384615384615385;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.1333333333333333;0.4444444444444444;0.18181818181818177;0.07999999999999996;0.0;0.0;0.05128205128205132;0.10526315789473684;0.5714285714285714;0.0;0.07999999999999996;0.0;0.0;0.09999999999999998;0.0625;0.0;0.0;0.0;0.039215686274509776;0.0;0.5714285714285714;0.18181818181818177;0.0;0.0;0.18181818181818177;0.0;0.0;0.0625;0.1333333333333333;0.0;0.0;0.19999999999999996;1.0;0.09090909090909094;0.0;0.05714285714285716;0.0;0.15384615384615385;0.0;0.0;0.1428571428571429;0.18181818181818177;0.16666666666666663
GO:0006513;0.0;0.0;0.0;0.19999999999999996;0.0;0.0;0.19999999999999996;0.0;0.0;0.0;0.0;0.08695652173913049;0.0;0.0;0.09090909090909094;0.0;0.08333333333333337;0.08333333333333337;0.29032258064516125;0.07999999999999996;0.0;0.09090909090909094;0.15384615384615385;0.0;0.0;0.0714285714285714;0.07999999999999996;0.0;0.09090909090909094;0.6;0.0;0.07999999999999996;0.0;0.0;0.0;0.0;0.19999999999999996;0.0;0.07692307692307687;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.06896551724137934;0.0;0.17142857142857137;0.0;0.0;0.045454545454545414;0.0;0.08695652173913049;0.0;0.08695652173913049;0.0;0.0;0.0;0.07692307692307687;0.07692307692307687;0.18181818181818177;0.05405405405405406;0.2571428571428571;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0625;0.0;0.4411764705882353;0.08695652173913049;0.0;0.0714285714285714;0.08695652173913049;0.0;0.0;0.07692307692307687;0.0;0.0;0.09523809523809523;0.23684210526315785;0.6818181818181819;0.27586206896551724;0.0;0.5769230769230769;0.2222222222222222;0.2222222222222222;0.0;0.0;0.06896551724137934;0.09090909090909094;0.25;0.0;0.0;0.42105263157894735;0.6153846153846154;0.06896551724137934;0.0;0.07999999999999996;0.0;0.0;0.07999999999999996;0.052631578947368474;0.0;0.0;0.0;0.0;0.0;0.07407407407407407;0.08695652173913049;0.08695652173913049;0.3928571428571429;0.0;0.0;0.1777777777777778;0.31999999999999995;0.09523809523809523;0.0;0.625;0.0;0.0;0.3076923076923077;0.4838709677419355;0.0;0.0;0.0;0.031746031746031744;0.0;0.09523809523809523;0.08695652173913049;0.0;0.0;0.08695652173913049;0.0;0.0;0.2432432432432432;0.07407407407407407;0.36363636363636365;0.0;0.09090909090909094;0.09090909090909094;1.0;0.0;0.4411764705882353;0.0;0.07999999999999996;0.0;0.0;0.07692307692307687;0.08695652173913049;0.08333333333333337
GO:0006357;0.3076923076923077;0.1428571428571429;0.0;0.0;0.11111111111111116;0.17391304347826086;0.0;0.11111111111111116;0.0;0.5588235294117647;0.16000000000000003;0.0;0.09999999999999998;0.0;0.19047619047619047;0.1071428571428571;0.0;0.17391304347826086;0.0;0.16666666666666663;0.1071428571428571;0.0;0.0;0.09756097560975607;0.10256410256410253;0.0;0.16666666666666663;0.19047619047619047;0.0;0.0;0.18181818181818177;0.0;0.15384615384615385;0.19565217391304346;0.0;0.23684210526315785;0.0;0.29032258064516125;0.0;0.11764705882352944;0.18181818181818177;0.18181818181818177;0.17391304347826086;0.18181818181818177;0.0;0.1428571428571429;0.0;0.0;0.5428571428571429;0.0;0.09302325581395354;0.0;0.0;0.09999999999999998;0.18181818181818177;0.10256410256410253;0.0;0.18367346938775508;0.16000000000000003;0.16000000000000003;0.0;0.11111111111111116;0.0;0.12121212121212122;0.10256410256410253;0.17391304347826086;0.0;0.09999999999999998;0.0;0.0;0.0;0.16666666666666663;0.0;0.0;0.0;0.24;0.0;0.10526315789473684;0.16666666666666663;0.16000000000000003;0.13235294117647056;0.17307692307692313;0.0;0.0;0.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.0;0.5217391304347826;0.1428571428571429;0.0;0.0;0.0;0.10256410256410253;0.0;0.0;0.0;0.1607142857142857;0.16666666666666663;0.16666666666666663;0.25;0.0;0.0;0.13043478260869568;0.15384615384615385;0.0;0.1607142857142857;0.0888888888888889;0.0;0.0;0.18181818181818177;0.0;0.0;0.2142857142857143;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.0;0.0;0.16666666666666663;0.0;0.1875;0.06451612903225812;0.1428571428571429;0.0;0.0;0.18181818181818177;0.23684210526315785;0.0;0.12;0.17647058823529416;0.0;0.15384615384615385;0.0;0.9473684210526316;0.0;0.0;0.0;1.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.37037037037037035;0.0;0.0;0.17391304347826086
