GO:0031295;GO:0051918;0.16900099806934488
GO:0031295;GO:1901224;0.21846246072664147
GO:0031295;GO:1901741;0.19591055213158143
GO:0031295;GO:0045663;0.1983115878256988
GO:0031295;GO:0043312;0.42858249521600467
GO:0031295;GO:0043029;0.32949050783661277
GO:0031295;GO:0033209;0.08315449235571279
GO:0031295;GO:0043154;0.08403506578913494
GO:0031295;GO:0042098;0.33224202666491287
GO:0031295;GO:0010820;0.42859344214892237
GO:0031295;GO:0010544;0.5346791142383822
GO:0031295;GO:0010469;0.10033022485857103
GO:0051918;GO:1901224;0.3157420021270984
GO:0051918;GO:1901741;0.15674527696739823
GO:0051918;GO:0045663;0.1584460106510188
GO:0051918;GO:0043029;0.23463369577041132
GO:0051918;GO:0033209;0.06391359691190639
GO:0051918;GO:0043154;0.19635140619250016
GO:0051918;GO:0010820;0.5548908357107136
GO:0051918;GO:0010544;0.7548628836929122
GO:0051918;GO:0010469;0.26661034411265894
GO:1901224;GO:1901741;0.2002011987658068
GO:1901224;GO:0045663;0.20270922972402522
GO:1901224;GO:0043029;0.059704832371212456
GO:1901224;GO:0033209;0.0852233562456071
GO:1901224;GO:0043154;0.08614853542328735
GO:1901224;GO:0010820;0.31806553909671487
GO:1901224;GO:0010544;0.2342168142570654
GO:1901224;GO:0010469;0.3863662249719393
GO:1901741;GO:0045663;0.43618313783571067
GO:1901741;GO:0043029;0.053818706363081094
GO:1901741;GO:0033209;0.07610325158856145
GO:1901741;GO:0043154;0.07684015533548144
GO:1901741;GO:0010820;0.17484538552343287
GO:1901741;GO:0010544;0.06786129567721351
GO:1901741;GO:0010469;0.09024195072701528
GO:0007565;GO:0031069;0.2717790534021091
GO:0051591;GO:0071260;0.21756288978226146
GO:0051591;GO:0032496;0.5604278930810241
GO:0045663;GO:0043029;0.05444828256082857
GO:0045663;GO:0033209;0.07707057980907597
GO:0045663;GO:0043154;0.0778264288157733
GO:0045663;GO:0010820;0.17675532398685484
GO:0045663;GO:0010544;0.0686293895526055
GO:0045663;GO:0010469;0.0916053126320119
GO:0043312;GO:0006468;0.04367795528438469
GO:0043312;GO:0043029;0.40300694677854615
GO:0043312;GO:0030216;0.03158652720139114
GO:0043312;GO:0033209;0.031907952198834036
GO:0043312;GO:0071260;0.031818427538766576
GO:0043312;GO:0051262;0.03369717563419959
GO:0043312;GO:0042098;0.6091641269475623
GO:0043312;GO:0070588;0.35199514694541795
GO:0043312;GO:0018149;0.030863578270066177
GO:0006468;GO:0030216;0.033950955806880366
GO:0006468;GO:0033209;0.03432258587259004
GO:0006468;GO:0071260;0.0342190209666845
GO:0006468;GO:0051262;0.0364016770539958
GO:0006468;GO:0042098;0.030828759030759673
GO:0006468;GO:0018149;0.4067158661866305
GO:0043029;GO:0033209;0.06059906992807997
GO:0043029;GO:0043154;0.06120796443290291
GO:0043029;GO:0042098;0.3166633568491828
GO:0043029;GO:0010820;0.0519014352169033
GO:0043029;GO:0010544;0.24497865493854215
GO:0043029;GO:0010469;0.07235901237565558
GO:0030216;GO:0033209;0.026385532768708257
GO:0030216;GO:0071260;0.026324285391871323
GO:0030216;GO:0051262;0.027597257398799764
GO:0030216;GO:0042098;0.024270980061372346
GO:0030216;GO:0031069;0.21216343853416486
GO:0030216;GO:0018149;0.02566731343008243
GO:0033209;GO:0071260;0.02654715632649773
GO:0033209;GO:0043154;0.08758000286913077
GO:0033209;GO:0051262;0.02784230471080778
GO:0033209;GO:0042098;0.024460313871913754
GO:0033209;GO:0010820;0.07316929192947007
GO:0033209;GO:0010544;0.07610325158856145
GO:0033209;GO:0010469;0.10542491871537256
GO:0033209;GO:0018149;0.025879154093105303
GO:0071260;GO:0051262;0.02777411631602055
GO:0071260;GO:0042098;0.024407669327549827
GO:0071260;GO:0032496;0.5198681112599305
GO:0071260;GO:0018149;0.02582023239451979
GO:0043154;GO:0010820;0.07385021798338585
GO:0043154;GO:0010544;0.22247560330497274
GO:0043154;GO:0010469;0.3918606562116831
GO:0051262;GO:0042098;0.02549818501559156
GO:0051262;GO:0018149;0.02704378887731828
GO:0042098;GO:0018149;0.02384185214477439
GO:0010820;GO:0010544;0.43319654604575386
GO:0010820;GO:0010469;0.2689523472844576
GO:0010544;GO:0010469;0.2817404432494436

