;GO:0008584;GO:1901385;GO:0035162;GO:1902036;GO:0007097;GO:0006366;GO:0045648;GO:0006887;GO:0030502;GO:0000187;GO:0045893;GO:0001701;GO:0030220;GO:0033137;GO:0034622;GO:0071733;GO:0055003;GO:0030222;GO:0030221;GO:2000678;GO:0050714;GO:0033138;GO:0033690;GO:0006094;GO:0030183;GO:0002092;GO:2000251;GO:0045652;GO:0009725;GO:0006930;GO:0060314;GO:0038180;GO:0030219;GO:0030218;GO:0046597;GO:0010628;GO:0043043;GO:0055014;GO:0050804;GO:0055015;GO:0010469;GO:0018149;GO:1902083;GO:0034613;GO:0030335;GO:0008360;GO:0046716;GO:0090630;GO:0008285;GO:0008284;GO:0048812;GO:0006783;GO:0042551;GO:0045664;GO:0006782;GO:0045944;GO:1903507;GO:0048935;GO:0043249;GO:0043524;GO:0000122;GO:0097067;GO:0000165;GO:0010559;GO:0000281;GO:0097028;GO:0001649;GO:0030521;GO:0050731;GO:0032148;GO:2000651;GO:0050732;GO:0050930;GO:0030049;GO:2001240;GO:0006351;GO:1901653;GO:0007169;GO:0048821;GO:0061621;GO:0043456;GO:0006357;GO:0048747;GO:0007517;GO:0002027;GO:0018160;GO:0014809;GO:0010725;GO:0010724;GO:0048873;GO:0043066;GO:0045087;GO:0010881
GO:0050731;0.0;0.18181818181818182;0.0;0.42105263157894735;0.0;0.0;0.5;0.0;0.3157894736842105;0.8;0.5454545454545454;0.0;0.0;0.8181818181818182;0.0;0.5;0.0;0.0;0.0;0.2222222222222222;0.5;0.9090909090909091;0.5555555555555556;0.0;0.0;0.5714285714285714;0.47619047619047616;0.42105263157894735;0.0;0.0;0.36363636363636365;0.10526315789473684;0.0;0.0;0.3;0.6666666666666666;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.7619047619047619;0.0;0.5263157894736842;0.4444444444444444;0.23529411764705882;0.21052631578947367;0.47058823529411764;0.5882352941176471;0.0;0.0;0.0;0.10526315789473684;0.0;0.5217391304347826;0.47619047619047616;0.0;0.0;0.4;0.43478260869565216;0.0;0.38095238095238093;0.631578947368421;0.0;0.0;0.0;0.1;1.0;0.8333333333333334;0.36363636363636365;0.9090909090909091;0.4;0.0;0.36363636363636365;0.0;0.0;0.42105263157894735;0.0;0.0;0.6666666666666666;0.45454545454545453;0.0;0.0;0.21052631578947367;0.0;0.08695652173913043;0.4;0.4;0.2222222222222222;0.42105263157894735;0.0;0.08695652173913043
GO:0032148;0.0;0.25;0.0;0.38095238095238093;0.0;0.0;0.18181818181818182;0.0;0.19047619047619047;0.8888888888888888;0.5;0.0;0.0;0.75;0.0;0.07692307692307693;0.0;0.0;0.0;0.3;0.45454545454545453;0.8333333333333334;0.5;0.0;0.0;0.5217391304347826;0.43478260869565216;0.38095238095238093;0.0;0.0;0.25;0.09523809523809523;0.0;0.0;0.18181818181818182;0.6;0.0;0.0;0.2;0.0;0.3;0.0;0.6956521739130435;0.0;0.47619047619047616;0.2;0.21052631578947367;0.47619047619047616;0.42105263157894735;0.5263157894736842;0.0;0.0;0.0;0.09523809523809523;0.0;0.48;0.43478260869565216;0.0;0.0;0.36363636363636365;0.4;0.0;0.08695652173913043;0.5714285714285714;0.0;0.0;0.0;0.09090909090909091;0.8333333333333334;1.0;0.3333333333333333;0.75;0.36363636363636365;0.0;0.3333333333333333;0.0;0.0;0.09523809523809523;0.0;0.0;0.6086956521739131;0.4166666666666667;0.0;0.0;0.19047619047619047;0.0;0.08;0.36363636363636365;0.18181818181818182;0.2;0.38095238095238093;0.0;0.08
GO:2000651;0.0;0.7272727272727273;0.0;0.3157894736842105;0.0;0.0;0.2;0.0;0.3157894736842105;0.32;0.36363636363636365;0.0;0.0;0.2727272727272727;0.0;0.08333333333333333;0.0;0.0;0.0;0.3333333333333333;0.6;0.36363636363636365;0.4444444444444444;0.0;0.0;0.5714285714285714;0.38095238095238093;0.3157894736842105;0.0;0.0;0.7272727272727273;0.10526315789473684;0.0;0.0;0.3;0.4444444444444444;0.0;0.0;0.3333333333333333;0.0;0.3333333333333333;0.0;0.2857142857142857;0.0;0.42105263157894735;0.2222222222222222;0.23529411764705882;0.42105263157894735;0.35294117647058826;0.47058823529411764;0.0;0.0;0.0;0.10526315789473684;0.0;0.34782608695652173;0.2857142857142857;0.0;0.0;0.3;0.2608695652173913;0.0;0.09523809523809523;0.3157894736842105;0.0;0.0;0.0;0.1;0.36363636363636365;0.3333333333333333;1.0;0.2727272727272727;0.4;0.0;0.2727272727272727;0.0;0.0;0.10526315789473684;0.0;0.0;0.2857142857142857;0.2727272727272727;0.0;0.0;0.21052631578947367;0.0;0.08695652173913043;0.3;0.2;0.2222222222222222;0.3157894736842105;0.0;0.08695652173913043
GO:0050732;0.0;0.18181818181818182;0.0;0.42105263157894735;0.0;0.0;0.4;0.0;0.42105263157894735;0.72;0.45454545454545453;0.0;0.0;0.9090909090909091;0.0;0.08333333333333333;0.0;0.0;0.0;0.2222222222222222;0.4;0.8181818181818182;0.4444444444444444;0.0;0.0;0.47619047619047616;0.38095238095238093;0.42105263157894735;0.0;0.0;0.36363636363636365;0.10526315789473684;0.0;0.0;0.4;0.5555555555555556;0.0;0.0;0.4444444444444444;0.0;0.4444444444444444;0.0;0.8571428571428571;0.0;0.42105263157894735;0.4444444444444444;0.23529411764705882;0.21052631578947367;0.5882352941176471;0.47058823529411764;0.0;0.0;0.0;0.10526315789473684;0.0;0.43478260869565216;0.5714285714285714;0.0;0.0;0.5;0.5217391304347826;0.0;0.38095238095238093;0.631578947368421;0.0;0.0;0.0;0.1;0.9090909090909091;0.75;0.2727272727272727;1.0;0.3;0.0;0.45454545454545453;0.0;0.0;0.42105263157894735;0.0;0.0;0.6666666666666666;0.45454545454545453;0.0;0.0;0.21052631578947367;0.0;0.08695652173913043;0.4;0.4;0.2222222222222222;0.5263157894736842;0.0;0.08695652173913043
GO:0050930;0.0;0.2;0.0;0.35294117647058826;0.0;0.0;0.4444444444444444;0.0;0.35294117647058826;0.43478260869565216;0.4;0.0;0.0;0.3;0.0;0.09090909090909091;0.0;0.0;0.0;0.25;0.4444444444444444;0.4;0.5;0.0;0.0;0.42105263157894735;0.42105263157894735;0.35294117647058826;0.0;0.0;0.4;0.11764705882352941;0.0;0.0;0.3333333333333333;0.5;0.0;0.0;0.375;0.0;0.5;0.0;0.3157894736842105;0.0;0.5882352941176471;0.25;0.26666666666666666;0.23529411764705882;0.4;0.5333333333333333;0.0;0.0;0.0;0.11764705882352941;0.0;0.38095238095238093;0.3157894736842105;0.0;0.0;0.3333333333333333;0.2857142857142857;0.0;0.10526315789473684;0.35294117647058826;0.0;0.0;0.0;0.1111111111111111;0.4;0.36363636363636365;0.4;0.3;1.0;0.0;0.4;0.0;0.0;0.11764705882352941;0.0;0.0;0.3157894736842105;0.3;0.0;0.0;0.23529411764705882;0.0;0.09523809523809523;0.3333333333333333;0.2222222222222222;0.25;0.35294117647058826;0.0;0.09523809523809523
GO:0030049;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.1;0.125;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.13333333333333333;0.15384615384615385;0.15384615384615385;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.13333333333333333;0.0;0.13333333333333333;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.16666666666666666;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.16666666666666666;0.0;0.0;0.14285714285714285;0.11764705882352941;0.0;0.15384615384615385;0.15384615384615385;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.11764705882352941;0.14285714285714285;0.13333333333333333;0.15384615384615385;0.08695652173913043;0.0;0.0;0.14285714285714285;0.0;0.0;0.11764705882352941;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.10526315789473684
GO:2001240;0.0;0.18181818181818182;0.0;0.42105263157894735;0.0;0.0;0.2;0.0;0.42105263157894735;0.48;0.36363636363636365;0.0;0.0;0.45454545454545453;0.0;0.08333333333333333;0.0;0.0;0.0;0.2222222222222222;0.4;0.36363636363636365;0.4444444444444444;0.0;0.0;0.38095238095238093;0.38095238095238093;0.42105263157894735;0.0;0.0;0.5454545454545454;0.10526315789473684;0.0;0.0;0.4;0.3333333333333333;0.0;0.0;0.4444444444444444;0.0;0.6666666666666666;0.0;0.47619047619047616;0.0;0.42105263157894735;0.2222222222222222;0.23529411764705882;0.21052631578947367;0.5882352941176471;0.47058823529411764;0.0;0.0;0.0;0.10526315789473684;0.0;0.34782608695652173;0.47619047619047616;0.0;0.0;0.8;0.34782608695652173;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.0;0.1;0.36363636363636365;0.3333333333333333;0.2727272727272727;0.45454545454545453;0.4;0.0;1.0;0.0;0.0;0.10526315789473684;0.0;0.0;0.38095238095238093;0.36363636363636365;0.0;0.0;0.21052631578947367;0.0;0.08695652173913043;0.4;0.4;0.2222222222222222;0.8421052631578947;0.0;0.08695652173913043
GO:0006351;0.0;0.0;0.0;0.0;0.0;0.9523809523809523;0.0;0.11764705882352941;0.0;0.0;0.0;0.0;0.125;0.0;0.125;0.08695652173913043;0.10526315789473684;0.1111111111111111;0.1111111111111111;0.0;0.0;0.0;0.0;0.2222222222222222;0.11764705882352941;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.1111111111111111;0.125;0.125;0.0;0.0;0.35294117647058826;0.1111111111111111;0.0;0.1111111111111111;0.0;0.4444444444444444;0.0;0.0;0.0;0.0;0.125;0.0;0.0;0.0;0.1111111111111111;0.2222222222222222;0.13333333333333333;0.0;0.1111111111111111;0.0;0.0;0.125;0.13333333333333333;0.0;0.0;0.11764705882352941;0.1;0.0;0.125;0.125;0.13333333333333333;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;1.0;0.11764705882352941;0.1111111111111111;0.125;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.0;0.4;0.09090909090909091;0.0;0.0;0.0;0.0;0.0;0.09090909090909091
GO:1901653;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.15384615384615385;0.2;0.25;0.26666666666666666;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.6666666666666666;0.2857142857142857;0.0;0.26666666666666666;0.15384615384615385;0.15384615384615385;0.0;0.0;0.2857142857142857;0.26666666666666666;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.26666666666666666;0.13333333333333333;0.3333333333333333;0.0;0.26666666666666666;0.0;0.0;0.3076923076923077;0.3333333333333333;0.0;0.0;0.7142857142857143;0.23529411764705882;0.0;0.3076923076923077;0.15384615384615385;0.16666666666666666;0.25;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.11764705882352941;1.0;0.26666666666666666;0.3076923076923077;0.17391304347826086;0.0;0.0;0.2857142857142857;0.0;0.0;0.23529411764705882;0.21052631578947367;0.0;0.0;0.0;0.0;0.3333333333333333;0.21052631578947367
GO:0007169;0.0;0.10526315789473684;0.0;0.125;0.0;0.10526315789473684;0.11764705882352941;0.26666666666666666;0.125;0.09090909090909091;0.10526315789473684;0.0;0.14285714285714285;0.42105263157894735;0.14285714285714285;0.09523809523809523;0.11764705882352941;0.125;0.125;0.13333333333333333;0.11764705882352941;0.42105263157894735;0.13333333333333333;0.0;0.13333333333333333;0.1111111111111111;0.1111111111111111;0.125;0.0;0.13333333333333333;0.10526315789473684;0.125;0.14285714285714285;0.14285714285714285;0.11764705882352941;0.13333333333333333;0.13333333333333333;0.125;0.13333333333333333;0.125;0.13333333333333333;0.25;0.1111111111111111;0.0;0.125;0.13333333333333333;0.2857142857142857;0.125;0.14285714285714285;0.14285714285714285;0.125;0.125;0.15384615384615385;0.125;0.125;0.1;0.4444444444444444;0.14285714285714285;0.15384615384615385;0.11764705882352941;0.1;0.13333333333333333;0.1111111111111111;0.125;0.14285714285714285;0.14285714285714285;0.15384615384615385;0.11764705882352941;0.42105263157894735;0.09523809523809523;0.10526315789473684;0.42105263157894735;0.11764705882352941;0.13333333333333333;0.10526315789473684;0.1111111111111111;0.26666666666666666;1.0;0.14285714285714285;0.08333333333333333;0.1111111111111111;0.10526315789473684;0.13333333333333333;0.0;0.125;0.2222222222222222;0.1;0.11764705882352941;0.11764705882352941;0.13333333333333333;0.125;0.0;0.1
GO:0048821;0.16666666666666666;0.0;0.15384615384615385;0.0;0.0;0.11764705882352941;0.0;0.3076923076923077;0.0;0.0;0.0;0.42857142857142855;0.16666666666666666;0.0;0.16666666666666666;0.10526315789473684;0.13333333333333333;0.14285714285714285;0.14285714285714285;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.14285714285714285;0.16666666666666666;0.16666666666666666;0.0;0.0;0.15384615384615385;0.14285714285714285;0.0;0.14285714285714285;0.0;0.2857142857142857;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.14285714285714285;0.14285714285714285;0.18181818181818182;0.0;0.14285714285714285;0.0;0.0;0.16666666666666666;0.18181818181818182;0.0;0.0;0.15384615384615385;0.125;0.0;0.16666666666666666;0.16666666666666666;0.18181818181818182;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.125;0.3076923076923077;0.14285714285714285;1.0;0.09090909090909091;0.0;0.0;0.15384615384615385;0.18181818181818182;0.0;0.25;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.1111111111111111
GO:0061621;0.0;0.0;0.0;0.0;0.0;0.14814814814814814;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0.09090909090909091;0.0;0.09090909090909091;0.06896551724137931;0.08;0.08333333333333333;0.08333333333333333;0.0;0.0;0.0;0.0;0.5833333333333334;0.08695652173913043;0.0;0.0;0.0;0.0;0.08695652173913043;0.0;0.08333333333333333;0.09090909090909091;0.09090909090909091;0.0;0.0;0.43478260869565216;0.08333333333333333;0.0;0.08333333333333333;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.08333333333333333;0.4166666666666667;0.09523809523809523;0.0;0.4166666666666667;0.0;0.0;0.09090909090909091;0.09523809523809523;0.0;0.0;0.08695652173913043;0.07692307692307693;0.0;0.09090909090909091;0.09090909090909091;0.09523809523809523;0.08;0.0;0.0;0.0;0.0;0.0;0.08695652173913043;0.0;0.15384615384615385;0.17391304347826086;0.08333333333333333;0.09090909090909091;1.0;0.0;0.0;0.08695652173913043;0.0;0.0;0.3076923076923077;0.07142857142857142;0.0;0.0;0.0;0.0;0.0;0.07142857142857142
GO:0043456;0.0;0.19047619047619047;0.0;0.4444444444444444;0.0;0.0;0.21052631578947367;0.0;0.3333333333333333;0.5833333333333334;0.47619047619047616;0.0;0.0;0.6666666666666666;0.0;0.08695652173913043;0.0;0.0;0.0;0.23529411764705882;0.42105263157894735;0.6666666666666666;0.47058823529411764;0.0;0.0;0.5;0.4;0.4444444444444444;0.0;0.0;0.38095238095238093;0.1111111111111111;0.0;0.0;0.3157894736842105;0.5882352941176471;0.0;0.0;0.47058823529411764;0.0;0.23529411764705882;0.0;0.5;0.0;0.4444444444444444;0.23529411764705882;0.25;0.2222222222222222;0.5;0.5;0.0;0.0;0.0;0.1111111111111111;0.0;0.45454545454545453;0.5;0.0;0.0;0.42105263157894735;0.45454545454545453;0.0;0.4;0.5555555555555556;0.0;0.0;0.0;0.10526315789473684;0.6666666666666666;0.6086956521739131;0.2857142857142857;0.6666666666666666;0.3157894736842105;0.0;0.38095238095238093;0.0;0.0;0.1111111111111111;0.0;0.0;1.0;0.47619047619047616;0.0;0.0;0.2222222222222222;0.0;0.09090909090909091;0.42105263157894735;0.42105263157894735;0.23529411764705882;0.4444444444444444;0.0;0.09090909090909091
GO:0006357;0.0;0.18181818181818182;0.0;0.42105263157894735;0.0;0.0;0.2;0.0;0.3157894736842105;0.4;0.9090909090909091;0.0;0.0;0.45454545454545453;0.0;0.9166666666666666;0.0;0.0;0.0;0.2222222222222222;0.4;0.45454545454545453;0.4444444444444444;0.0;0.0;0.47619047619047616;0.38095238095238093;0.42105263157894735;0.0;0.0;0.36363636363636365;0.10526315789473684;0.0;0.0;0.3;0.6666666666666666;0.0;0.0;0.4444444444444444;0.0;0.2222222222222222;0.0;0.47619047619047616;0.0;0.42105263157894735;0.2222222222222222;0.23529411764705882;0.21052631578947367;0.47058823529411764;0.47058823529411764;0.0;0.0;0.0;0.10526315789473684;0.0;0.9565217391304348;0.8571428571428571;0.0;0.0;0.4;0.9565217391304348;0.0;0.38095238095238093;0.7368421052631579;0.0;0.0;0.0;0.1;0.45454545454545453;0.4166666666666667;0.2727272727272727;0.45454545454545453;0.3;0.0;0.36363636363636365;0.0;0.0;0.10526315789473684;0.0;0.0;0.47619047619047616;1.0;0.0;0.0;0.21052631578947367;0.0;0.08695652173913043;0.4;0.2;0.2222222222222222;0.42105263157894735;0.0;0.08695652173913043
GO:0048747;0.15384615384615385;0.0;0.14285714285714285;0.0;0.0;0.1111111111111111;0.0;0.2857142857142857;0.0;0.0;0.0;0.4;0.15384615384615385;0.0;0.15384615384615385;0.1;0.125;0.13333333333333333;0.13333333333333333;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.13333333333333333;0.15384615384615385;0.15384615384615385;0.0;0.0;0.14285714285714285;0.13333333333333333;0.0;0.13333333333333333;0.0;0.26666666666666666;0.0;0.0;0.0;0.0;0.3076923076923077;0.0;0.0;0.0;0.13333333333333333;0.13333333333333333;0.16666666666666666;0.0;0.13333333333333333;0.0;0.0;0.15384615384615385;0.16666666666666666;0.0;0.0;0.14285714285714285;0.11764705882352941;0.0;0.15384615384615385;0.15384615384615385;0.16666666666666666;0.125;0.0;0.0;0.0;0.0;0.0;0.14285714285714285;0.0;0.11764705882352941;0.2857142857142857;0.13333333333333333;0.15384615384615385;0.08695652173913043;0.0;0.0;1.0;0.16666666666666666;0.0;0.23529411764705882;0.10526315789473684;0.0;0.0;0.0;0.0;0.0;0.10526315789473684
GO:0007517;0.18181818181818182;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.46153846153846156;0.18181818181818182;0.0;0.0;0.0;0.14285714285714285;0.15384615384615385;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.18181818181818182;0.0;0.0;0.0;0.15384615384615385;0.0;0.15384615384615385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15384615384615385;0.0;0.2;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.18181818181818182;0.0;0.0;0.0;0.16666666666666666;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
GO:0002027;0.0;0.21052631578947367;0.0;0.25;0.0;0.0;0.35294117647058826;0.0;0.25;0.18181818181818182;0.21052631578947367;0.0;0.0;0.21052631578947367;0.0;0.09523809523809523;0.0;0.0;0.0;0.26666666666666666;0.23529411764705882;0.21052631578947367;0.26666666666666666;0.0;0.0;0.2222222222222222;0.2222222222222222;0.25;0.0;0.0;0.3157894736842105;0.125;0.0;0.0;0.23529411764705882;0.26666666666666666;0.0;0.0;0.26666666666666666;0.0;0.26666666666666666;0.0;0.2222222222222222;0.0;0.25;0.4;0.42857142857142855;0.25;0.2857142857142857;0.2857142857142857;0.0;0.0;0.0;0.125;0.0;0.2;0.2222222222222222;0.0;0.0;0.23529411764705882;0.2;0.0;0.1111111111111111;0.25;0.0;0.0;0.0;0.11764705882352941;0.21052631578947367;0.19047619047619047;0.21052631578947367;0.21052631578947367;0.23529411764705882;0.0;0.21052631578947367;0.0;0.0;0.125;0.0;0.0;0.2222222222222222;0.21052631578947367;0.0;0.0;1.0;0.0;0.1;0.35294117647058826;0.35294117647058826;0.4;0.25;0.0;0.1
GO:0018160;0.0;0.0;0.0;0.0;0.0;0.38095238095238093;0.0;0.23529411764705882;0.0;0.0;0.0;0.0;0.25;0.0;0.125;0.17391304347826086;0.21052631578947367;0.2222222222222222;0.1111111111111111;0.0;0.0;0.0;0.0;0.3333333333333333;0.11764705882352941;0.0;0.0;0.0;0.0;0.23529411764705882;0.0;0.2222222222222222;0.125;0.125;0.0;0.0;0.47058823529411764;0.2222222222222222;0.0;0.2222222222222222;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.2222222222222222;0.4444444444444444;0.26666666666666666;0.0;0.4444444444444444;0.0;0.0;0.25;0.26666666666666666;0.0;0.0;0.23529411764705882;0.7;0.0;0.25;0.125;0.13333333333333333;0.21052631578947367;0.0;0.0;0.0;0.0;0.0;0.11764705882352941;0.0;0.4;0.23529411764705882;0.2222222222222222;0.25;0.3076923076923077;0.0;0.0;0.23529411764705882;0.0;0.0;1.0;0.18181818181818182;0.0;0.0;0.0;0.0;0.0;0.18181818181818182
GO:0014809;0.0;0.782608695652174;0.0;0.1;0.0;0.08695652173913043;0.09523809523809523;0.21052631578947367;0.1;0.07692307692307693;0.08695652173913043;0.0;0.1111111111111111;0.08695652173913043;0.1111111111111111;0.08;0.09523809523809523;0.1;0.1;0.10526315789473684;0.09523809523809523;0.08695652173913043;0.10526315789473684;0.0;0.10526315789473684;0.09090909090909091;0.09090909090909091;0.1;0.0;0.10526315789473684;0.8695652173913043;0.1;0.1111111111111111;0.1111111111111111;0.09523809523809523;0.10526315789473684;0.10526315789473684;0.1;0.10526315789473684;0.1;0.10526315789473684;0.2;0.09090909090909091;0.0;0.1;0.10526315789473684;0.2222222222222222;0.1;0.1111111111111111;0.1111111111111111;0.1;0.1;0.11764705882352941;0.1;0.1;0.08333333333333333;0.09090909090909091;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.08333333333333333;0.10526315789473684;0.09090909090909091;0.1;0.1111111111111111;0.1111111111111111;0.11764705882352941;0.09523809523809523;0.08695652173913043;0.08;0.08695652173913043;0.08695652173913043;0.09523809523809523;0.10526315789473684;0.08695652173913043;0.09090909090909091;0.21052631578947367;0.1;0.1111111111111111;0.07142857142857142;0.09090909090909091;0.08695652173913043;0.10526315789473684;0.0;0.1;0.18181818181818182;1.0;0.2857142857142857;0.09523809523809523;0.10526315789473684;0.1;0.0;0.9166666666666666
GO:0010725;0.0;0.2;0.0;0.7058823529411765;0.0;0.0;0.8888888888888888;0.0;0.5882352941176471;0.34782608695652173;0.4;0.0;0.0;0.4;0.0;0.09090909090909091;0.0;0.0;0.0;0.25;0.4444444444444444;0.4;0.5;0.0;0.0;0.42105263157894735;0.42105263157894735;0.8235294117647058;0.0;0.0;0.3;0.11764705882352941;0.0;0.0;0.3333333333333333;0.375;0.0;0.0;0.5;0.0;0.25;0.0;0.42105263157894735;0.0;0.47058823529411764;0.375;0.4;0.23529411764705882;0.5333333333333333;0.5333333333333333;0.0;0.0;0.0;0.5882352941176471;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.4444444444444444;0.38095238095238093;0.0;0.42105263157894735;0.47058823529411764;0.0;0.0;0.0;0.1111111111111111;0.4;0.36363636363636365;0.3;0.4;0.3333333333333333;0.0;0.4;0.0;0.0;0.11764705882352941;0.0;0.0;0.42105263157894735;0.4;0.0;0.0;0.35294117647058826;0.0;0.2857142857142857;1.0;0.8888888888888888;0.375;0.47058823529411764;0.0;0.2857142857142857
GO:0010724;0.0;0.2;0.0;0.7058823529411765;0.0;0.0;0.8888888888888888;0.0;0.47058823529411764;0.17391304347826086;0.4;0.0;0.0;0.4;0.0;0.09090909090909091;0.0;0.0;0.0;0.25;0.4444444444444444;0.4;0.5;0.0;0.0;0.42105263157894735;0.42105263157894735;0.8235294117647058;0.0;0.0;0.3;0.11764705882352941;0.0;0.0;0.2222222222222222;0.25;0.0;0.0;0.25;0.0;0.25;0.0;0.42105263157894735;0.0;0.23529411764705882;0.375;0.4;0.23529411764705882;0.5333333333333333;0.5333333333333333;0.0;0.0;0.0;0.11764705882352941;0.0;0.38095238095238093;0.42105263157894735;0.0;0.0;0.4444444444444444;0.38095238095238093;0.0;0.10526315789473684;0.47058823529411764;0.0;0.0;0.0;0.1111111111111111;0.4;0.18181818181818182;0.2;0.4;0.2222222222222222;0.0;0.4;0.0;0.0;0.11764705882352941;0.0;0.0;0.42105263157894735;0.2;0.0;0.0;0.35294117647058826;0.0;0.09523809523809523;0.8888888888888888;1.0;0.375;0.47058823529411764;0.0;0.09523809523809523
GO:0048873;0.0;0.2222222222222222;0.0;0.26666666666666666;0.0;0.0;0.375;0.0;0.26666666666666666;0.19047619047619047;0.2222222222222222;0.0;0.0;0.2222222222222222;0.0;0.1;0.0;0.0;0.0;0.2857142857142857;0.25;0.2222222222222222;0.2857142857142857;0.0;0.0;0.23529411764705882;0.23529411764705882;0.26666666666666666;0.0;0.0;0.3333333333333333;0.13333333333333333;0.0;0.0;0.25;0.2857142857142857;0.0;0.0;0.2857142857142857;0.0;0.2857142857142857;0.0;0.23529411764705882;0.0;0.26666666666666666;0.42857142857142855;0.6153846153846154;0.26666666666666666;0.3076923076923077;0.3076923076923077;0.0;0.0;0.0;0.13333333333333333;0.0;0.21052631578947367;0.23529411764705882;0.0;0.0;0.25;0.21052631578947367;0.0;0.11764705882352941;0.26666666666666666;0.0;0.0;0.0;0.125;0.2222222222222222;0.2;0.2222222222222222;0.2222222222222222;0.25;0.0;0.2222222222222222;0.0;0.0;0.13333333333333333;0.0;0.0;0.23529411764705882;0.2222222222222222;0.0;0.0;0.4;0.0;0.10526315789473684;0.375;0.375;1.0;0.26666666666666666;0.0;0.10526315789473684
GO:0043066;0.0;0.21052631578947367;0.0;0.5;0.0;0.0;0.47058823529411764;0.0;0.5;0.36363636363636365;0.42105263157894735;0.0;0.0;0.5263157894736842;0.0;0.09523809523809523;0.0;0.0;0.0;0.26666666666666666;0.47058823529411764;0.42105263157894735;0.5333333333333333;0.0;0.0;0.4444444444444444;0.4444444444444444;0.5;0.0;0.0;0.42105263157894735;0.125;0.0;0.0;0.47058823529411764;0.4;0.0;0.0;0.5333333333333333;0.0;0.5333333333333333;0.0;0.5555555555555556;0.0;0.5;0.5333333333333333;0.2857142857142857;0.25;0.7142857142857143;0.5714285714285714;0.0;0.0;0.0;0.125;0.0;0.4;0.5555555555555556;0.0;0.0;0.9411764705882353;0.5;0.0;0.4444444444444444;0.5;0.0;0.0;0.0;0.11764705882352941;0.42105263157894735;0.38095238095238093;0.3157894736842105;0.5263157894736842;0.35294117647058826;0.0;0.8421052631578947;0.0;0.0;0.125;0.0;0.0;0.4444444444444444;0.42105263157894735;0.0;0.0;0.25;0.0;0.1;0.47058823529411764;0.47058823529411764;0.26666666666666666;1.0;0.0;0.1
